1270176 

ToM0, ToM1, ToM2
59,1,0
60,0,0

 Dominance frequency 
0.9964508911349433,0.005584256694730975,9.652190480389362E-4

  Ages 
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,5000,2500
2500,2500,2500
2500,2500,2500
2500,7500,2500
2500,7500,7500
2500,5000,2500
10000,10000,12500
2500,12500,12500
2500,5000,12500
17500,10000,12500
7500,15000,15000
2500,2500,2500
2500,15000,15000
2500,2500,17500
30000,17500,7500
2500,10000,20000
2500,2500,5000
2500,12500,7500
47500,2500,5000
7500,2500,27500
2500,27500,30000
2500,30000,7500
2500,32500,2500
10000,40000,5000
2500,42500,2500
2500,47500,40000
2500,2500,40000
10000,20000,47500
67500,50000,2500
40000,72500,42500
25000,75000,12500
75000,70000,42500
2500,10000,30000
75000,2500,52500
62500,2500,22500
2500,97500,112500
62500,20000,47500
2500,92500,2500
2500,45000,147500
70000,2500,2500
5000,7500,165000
80000,2500,2500
12500,30000,102500
2500,142500,110000
12500,167500,27500
17500,117500,2500
30000,30000,2500
112500,175000,
110000,77500,
2500,20000,
2500,15000,
2500,2500,
2500,200000,
2500,2500,
2500,2500,
5000,97500,
110000,70000,
125000,325000,
2500,182500,
122500,160000,
2500,30000,
132500,30000,
2500,2500,
2500,250000,
15000,77500,
85000,57500,
2500,115000,
147500,190000,
132500,535000,
2500,125000,
27500,157500,
2500,165000,
2500,10000,
2500,97500,
20000,42500,
62500,65000,
160000,2500,
2500,222500,
2500,32500,
150000,377500,
2500,2500,
2500,5000,
137500,60000,
80000,2500,
25000,185000,
2500,45000,
7500,,
20000,,
20000,,
2500,,
2500,,
2500,,
12500,,
5000,,
2500,,
5000,,
2500,,
160000,,
17500,,
2500,,
2500,,
2500,,
2500,,
40000,,
112500,,
207500,,
147500,,
237500,,
2500,,
7500,,
90000,,
2500,,
105000,,
117500,,
135000,,
175000,,
2500,,
255000,,
232500,,
167500,,
20000,,
5000,,
187500,,
2500,,
2500,,
2500,,
52500,,
150000,,
10000,,
2500,,
120000,,
145000,,
240000,,
290000,,
292500,,
140000,,
7500,,
27500,,
272500,,
267500,,
202500,,
2500,,
2500,,
5000,,
312500,,
122500,,
122500,,
52500,,
2500,,
132500,,
297500,,
2500,,
290000,,
12500,,
2500,,
30000,,
2500,,
32500,,
352500,,
92500,,
10000,,
95000,,
120000,,
2500,,
5000,,
2500,,
17500,,
395000,,
210000,,
125000,,
2500,,
40000,,
2500,,
362500,,
50000,,
5000,,
67500,,
397500,,
2500,,
312500,,
32500,,
2500,,
2500,,
47500,,
152500,,
2500,,
2500,,
190000,,
262500,,
342500,,
2500,,
12500,,
12500,,
2500,,
2500,,
2500,,
10000,,
2500,,
7500,,
140000,,
30000,,
135000,,
2500,,
192500,,
2500,,
35000,,
2500,,
2500,,
32500,,
32500,,
32500,,
270000,,
2500,,
2500,,
2500,,
215000,,
42500,,
47500,,
422500,,
182500,,
275000,,
145000,,
2500,,
10000,,
2500,,
2500,,
460000,,
170000,,
2500,,
2500,,
350000,,
40000,,
120000,,
187500,,
2500,,
177500,,
2500,,
330000,,
187500,,
2500,,
80000,,
110000,,
2500,,
202500,,
345000,,
60000,,
332500,,
280000,,
117500,,
25000,,
107500,,
2500,,
12500,,
7500,,
302500,,
2500,,
2500,,
2500,,
195000,,
72500,,
150000,,
2500,,
2500,,
5000,,
2500,,
127500,,
152500,,
560000,,
487500,,
2500,,
2500,,
657500,,
2500,,
265000,,
35000,,
262500,,
92500,,
60000,,
2500,,
2500,,
87500,,
405000,,
125000,,
417500,,
225000,,
672500,,
2500,,
7500,,
7500,,
45000,,
275000,,
60000,,
690000,,
2500,,
2500,,
105000,,
35000,,
40000,,
95000,,
2500,,
2500,,
35000,,
2500,,
472500,,
285000,,
87500,,
2500,,
10000,,
175000,,
325000,,
340000,,
65000,,
40000,,
105000,,
345000,,
182500,,
267500,,
20000,,
205000,,
470000,,
255000,,
2500,,
297500,,
12500,,
5000,,
330000,,
2500,,
52500,,
707500,,
645000,,
2500,,
2500,,
427500,,
2500,,
310000,,
40000,,
2500,,
27500,,
2500,,
350000,,
345000,,
2500,,
167500,,
12500,,
105000,,
2500,,
72500,,
2500,,
2500,,
7500,,
385000,,
2500,,
5000,,
5000,,
5000,,
195000,,
115000,,
185000,,
115000,,
12500,,
17500,,
295000,,
5000,,
5000,,
2500,,
40000,,
187500,,
397500,,
375000,,
10000,,
262500,,
110000,,
202500,,
5000,,
2500,,
67500,,
230000,,
157500,,
72500,,
785000,,
392500,,
107500,,
20000,,
5000,,
125000,,
25000,,
105000,,
175000,,
172500,,
470000,,
5000,,
5000,,
477500,,
25000,,
2500,,
10000,,
282500,,
17500,,
2500,,
65000,,
2500,,
2500,,
2500,,
165000,,
2500,,
92500,,
2500,,
210000,,
45000,,
50000,,
5000,,
225000,,
80000,,
282500,,
2500,,
2500,,
290000,,
2500,,
42500,,
2500,,
390000,,
245000,,
5000,,
140000,,
2500,,
70000,,
2500,,
585000,,
27500,,
292500,,
300000,,
5000,,
2500,,
557500,,
2500,,
2500,,
190000,,
2500,,
5000,,
2500,,
387500,,
2500,,
87500,,
300000,,
792500,,
62500,,
7500,,
222500,,
67500,,
75000,,
562500,,
302500,,
12500,,
192500,,
347500,,
590000,,
25000,,
207500,,
415000,,
2500,,
217500,,
100000,,
2500,,
422500,,
50000,,
2500,,
10000,,
2500,,
5000,,
492500,,
20000,,
2500,,
185000,,
2500,,
2500,,
5000,,
2500,,
5000,,
297500,,
125000,,
2500,,
1095000,,
162500,,
2500,,
107500,,
100000,,
50000,,
87500,,
5000,,
22500,,
2500,,
55000,,
72500,,
2500,,
42500,,
12500,,
237500,,
85000,,
75000,,
255000,,
437500,,
62500,,
255000,,
10000,,
2500,,
2500,,
72500,,
55000,,
2500,,
2500,,
122500,,
2500,,
505000,,
5000,,
2500,,
240000,,
285000,,
2500,,
25000,,
5000,,
80000,,
2500,,
67500,,
2500,,
5000,,
2500,,
2500,,
2500,,
62500,,
2500,,
725000,,
117500,,
