964305 

ToM0, ToM1, ToM2
59,1,0
60,0,0

 Dominance frequency 
0.9918905493789841,2.2814311210019215E-4,0.009056244536231719

  Ages 
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,5000
2500,2500,2500
2500,2500,2500
2500,2500,5000
5000,2500,5000
2500,2500,2500
7500,2500,5000
2500,5000,2500
2500,2500,5000
10000,10000,10000
2500,12500,10000
2500,2500,10000
2500,12500,7500
10000,15000,15000
2500,27500,15000
2500,2500,12500
27500,32500,17500
30000,37500,17500
27500,37500,2500
35000,2500,7500
40000,35000,27500
2500,2500,27500
2500,2500,27500
5000,2500,2500
17500,2500,32500
37500,47500,37500
2500,2500,7500
2500,2500,5000
2500,52500,25000
52500,2500,47500
27500,2500,17500
2500,35000,2500
2500,65000,52500
2500,2500,10000
2500,22500,50000
102500,77500,7500
2500,70000,57500
2500,50000,47500
92500,17500,2500
100000,37500,65000
55000,47500,60000
95000,2500,2500
2500,75000,67500
2500,117500,35000
112500,25000,97500
45000,2500,67500
2500,92500,35000
15000,110000,2500
2500,2500,5000
40000,57500,2500
2500,45000,2500
25000,117500,272500
22500,45000,7500
75000,152500,57500
117500,122500,317500
142500,150000,127500
5000,57500,2500
100000,5000,2500
147500,2500,77500
45000,47500,2500
30000,2500,80000
52500,47500,20000
2500,2500,60000
165000,22500,110000
167500,80000,12500
170000,2500,2500
2500,105000,
10000,2500,
10000,7500,
5000,12500,
2500,47500,
2500,2500,
30000,202500,
180000,92500,
160000,30000,
87500,2500,
45000,2500,
2500,272500,
2500,90000,
15000,372500,
5000,192500,
52500,2500,
160000,217500,
185000,207500,
187500,102500,
2500,60000,
55000,47500,
90000,2500,
2500,235000,
17500,220000,
25000,10000,
167500,55000,
222500,122500,
2500,2500,
5000,62500,
222500,167500,
87500,47500,
2500,92500,
2500,75000,
7500,17500,
240000,127500,
45000,355000,
87500,22500,
2500,15000,
5000,5000,
2500,207500,
257500,50000,
87500,55000,
35000,245000,
2500,15000,
115000,65000,
202500,387500,
110000,105000,
212500,422500,
2500,,
2500,,
285000,,
120000,,
207500,,
272500,,
2500,,
182500,,
2500,,
275000,,
2500,,
255000,,
2500,,
5000,,
2500,,
250000,,
25000,,
2500,,
145000,,
20000,,
2500,,
2500,,
2500,,
2500,,
225000,,
2500,,
25000,,
12500,,
2500,,
67500,,
90000,,
177500,,
2500,,
202500,,
90000,,
2500,,
177500,,
20000,,
2500,,
320000,,
300000,,
2500,,
2500,,
2500,,
5000,,
30000,,
230000,,
95000,,
100000,,
322500,,
62500,,
195000,,
85000,,
142500,,
147500,,
180000,,
2500,,
327500,,
2500,,
162500,,
2500,,
185000,,
2500,,
70000,,
77500,,
142500,,
465000,,
250000,,
2500,,
450000,,
2500,,
175000,,
2500,,
87500,,
5000,,
30000,,
2500,,
2500,,
40000,,
2500,,
92500,,
2500,,
5000,,
17500,,
325000,,
52500,,
182500,,
85000,,
2500,,
352500,,
177500,,
440000,,
2500,,
97500,,
102500,,
2500,,
297500,,
5000,,
2500,,
67500,,
25000,,
2500,,
2500,,
510000,,
42500,,
20000,,
2500,,
15000,,
2500,,
5000,,
95000,,
140000,,
160000,,
60000,,
220000,,
2500,,
77500,,
182500,,
172500,,
160000,,
200000,,
22500,,
422500,,
467500,,
2500,,
27500,,
60000,,
30000,,
125000,,
305000,,
2500,,
87500,,
2500,,
5000,,
2500,,
165000,,
57500,,
100000,,
2500,,
2500,,
2500,,
122500,,
2500,,
117500,,
417500,,
5000,,
72500,,
7500,,
75000,,
2500,,
2500,,
2500,,
307500,,
2500,,
7500,,
40000,,
2500,,
2500,,
192500,,
210000,,
50000,,
2500,,
2500,,
2500,,
112500,,
7500,,
25000,,
180000,,
217500,,
87500,,
2500,,
37500,,
60000,,
2500,,
132500,,
95000,,
2500,,
2500,,
2500,,
2500,,
2500,,
345000,,
82500,,
2500,,
2500,,
207500,,
145000,,
127500,,
470000,,
2500,,
182500,,
107500,,
2500,,
2500,,
7500,,
130000,,
7500,,
92500,,
267500,,
2500,,
67500,,
2500,,
75000,,
217500,,
250000,,
185000,,
25000,,
2500,,
107500,,
242500,,
710000,,
42500,,
27500,,
7500,,
10000,,
85000,,
2500,,
20000,,
30000,,
85000,,
2500,,
332500,,
35000,,
12500,,
105000,,
72500,,
122500,,
592500,,
150000,,
195000,,
10000,,
2500,,
2500,,
17500,,
2500,,
175000,,
2500,,
475000,,
2500,,
272500,,
2500,,
227500,,
167500,,
2500,,
2500,,
252500,,
552500,,
30000,,
120000,,
5000,,
215000,,
122500,,
2500,,
2500,,
72500,,
132500,,
7500,,
2500,,
2500,,
2500,,
195000,,
70000,,
40000,,
277500,,
70000,,
125000,,
5000,,
25000,,
102500,,
130000,,
2500,,
307500,,
835000,,
220000,,
385000,,
200000,,
100000,,
35000,,
275000,,
255000,,
152500,,
2500,,
5000,,
2500,,
297500,,
2500,,
275000,,
30000,,
137500,,
332500,,
300000,,
445000,,
155000,,
47500,,
2500,,
212500,,
2500,,
30000,,
2500,,
85000,,
242500,,
735054,,
690023,,
673389,,
531052,,
412872,,
384395,,
382722,,
374891,,
365912,,
365543,,
304577,,
271254,,
267622,,
238315,,
220737,,
216473,,
211023,,
204776,,
200383,,
186132,,
184367,,
177479,,
177170,,
174770,,
127566,,
125714,,
124803,,
122726,,
118431,,
117660,,
113059,,
104951,,
101220,,
94425,,
93985,,
91494,,
89630,,
82485,,
76708,,
75439,,
59964,,
59753,,
52556,,
52001,,
51708,,
49847,,
47475,,
42648,,
42129,,
39724,,
36901,,
36541,,
27950,,
19590,,
13964,,
11595,,
9813,,
4566,,
891,,
0,,

 Negotiation Lengths 
Negotiation lengths 
 0-0, 0-1,0-2,1-0,1-1,1-2,2-0,2-1,2-2 
9,2,3,4,1,50,2,1,3
4,9,3,2,2,50,2,50,2
5,3,2,1,50,1,6,50,3
6,3,6,11,2,2,1,3,50
4,10,6,2,8,2,2,50,3
5,3,3,2,2,50,5,2,7
2,3,12,4,50,50,2,50,2
2,3,9,2,50,9,2,2,7
5,3,3,4,3,50,4,2,3
5,2,6,8,50,50,2,50,3
