2378703 

ToM0, ToM1, ToM2
20,20,20
20,20,20
20,20,20
19,21,20
19,21,20
19,21,20
19,21,20
19,21,20
19,21,20
19,21,20
19,21,20
19,21,20
19,21,20
19,21,20
19,21,20
19,21,20
19,21,20
19,21,20
19,21,20
19,21,20
19,21,20
19,21,20
19,21,20
18,21,21
18,21,21
18,21,21
18,21,21
18,21,21
18,21,21
18,21,21
18,21,21
18,21,21
18,21,21
18,21,21
18,21,21
17,22,21
16,23,21
16,23,21
16,23,21
16,23,21
16,23,21
16,22,22
16,22,22
16,22,22
16,22,22
16,22,22
16,22,22
16,22,22
16,22,22
16,22,22
17,22,21
17,22,21
17,22,21
17,22,21
17,22,21
17,22,21
17,22,21
16,22,22
15,22,23
15,22,23
15,22,23
15,22,23
15,22,23
15,22,23
15,22,23
15,22,23
15,22,23
14,22,24
14,22,24
14,22,24
14,22,24
14,22,24
14,22,24
14,22,24
14,22,24
13,22,25
13,22,25
13,22,25
13,22,25
13,22,25
13,22,25
13,22,25
13,23,24
13,23,24
13,23,24
13,23,24
12,23,25
12,23,25
12,23,25
12,23,25
12,23,25
12,23,25
12,23,25
12,23,25
12,23,25
12,23,25
12,23,25
12,23,25
12,23,25
12,23,25
12,23,25
12,23,25
12,23,25
12,23,25
12,23,25
12,22,26
12,22,26
12,22,26
12,22,26
12,22,26
12,22,26
12,22,26
12,22,26
12,22,26
12,22,26
12,22,26
12,22,26
12,22,26
12,22,26
12,22,26
12,22,26
12,22,26
12,22,26
12,22,26
12,22,26
12,22,26
12,22,26
12,22,26
12,22,26
12,22,26
12,22,26
12,22,26
12,22,26
12,22,26
12,22,26
12,22,26
12,22,26
12,22,26
12,22,26
12,22,26
12,22,26
12,22,26
12,22,26
12,21,27
12,21,27
12,21,27
12,21,27
12,21,27
12,21,27
12,21,27
11,21,28
11,21,28
11,21,28
11,21,28
11,21,28
11,21,28
11,21,28
12,20,28
12,20,28
12,20,28
12,20,28
12,20,28
12,20,28
12,20,28
12,20,28
12,20,28
12,20,28
12,20,28
12,20,28
12,20,28
12,20,28
12,20,28
12,20,28
12,20,28
12,20,28
12,20,28
12,20,28
12,20,28
12,20,28
12,20,28
12,20,28
12,20,28
12,20,28
12,20,28
12,20,28
12,20,28
12,20,28
12,20,28
12,20,28
12,20,28
12,20,28
12,20,28
12,20,28
12,20,28
12,20,28
12,20,28
12,20,28
12,20,28
12,20,28
12,20,28
12,20,28
12,20,28
12,20,28
12,20,28
12,20,28
12,20,28
12,20,28
12,20,28
12,20,28
12,20,28
12,20,28
11,21,28
11,21,28
11,21,28
11,21,28
11,21,28
11,21,28
11,21,28
11,21,28
11,21,28
11,21,28
11,21,28
11,21,28
11,21,28
11,21,28
11,21,28
11,21,28
11,21,28
11,21,28
11,21,28
11,21,28
11,21,28
11,21,28
11,21,28
11,21,28
11,21,28
11,21,28
11,21,28
11,21,28
11,21,28
10,22,28
9,22,29
9,22,29
9,22,29
9,22,29
9,22,29
9,22,29
9,22,29
9,22,29
9,22,29
9,22,29
9,22,29
9,22,29
9,22,29
9,22,29
9,22,29
9,22,29
9,22,29
9,22,29
9,22,29
8,23,29
8,23,29
8,23,29
8,23,29
8,23,29
8,23,29
8,23,29
8,23,29
8,23,29
8,23,29
8,22,30
8,21,31
8,21,31
8,21,31
8,21,31
8,21,31
8,21,31
8,21,31
8,21,31
8,21,31
8,21,31
8,21,31
8,21,31
8,21,31
8,21,31
8,21,31
8,21,31
8,21,31
8,21,31
8,21,31
8,21,31
8,21,31
8,21,31
8,21,31
8,21,31
8,21,31
8,21,31
8,21,31
8,21,31
8,21,31
8,21,31
8,22,30
8,22,30
8,22,30
8,22,30
8,21,31
8,21,31
8,21,31
8,21,31
8,21,31
8,21,31
8,21,31
8,21,31
8,21,31
8,21,31
8,21,31
7,21,32
7,21,32
7,21,32
7,21,32
7,21,32
7,21,32
7,21,32
7,21,32
7,21,32
7,21,32
7,21,32
7,21,32
7,22,31
7,22,31
7,22,31
7,22,31
7,22,31
7,22,31
7,22,31
7,22,31
7,22,31
7,22,31
7,22,31
7,22,31
7,22,31
7,22,31
7,22,31
7,22,31
7,23,30
7,23,30
7,23,30
7,23,30
7,23,30
7,23,30
7,23,30
7,23,30
7,23,30
7,23,30
7,23,30
7,23,30
7,23,30
7,23,30
7,22,31
7,22,31
7,22,31
7,22,31
7,22,31
7,22,31
7,22,31
7,22,31
7,22,31
7,22,31
7,22,31
7,22,31
7,22,31
7,22,31
7,22,31
7,22,31
7,22,31
7,22,31
7,22,31
7,22,31
7,22,31
7,22,31
