722284 

ToM0, ToM1, ToM2
20,20,20
20,20,20
21,20,19
21,20,19
21,20,19
22,20,18
22,20,18
22,20,18
22,20,18
22,20,18
22,20,18
22,20,18
22,21,17
22,21,17
22,21,17
22,21,17
22,21,17
22,21,17
22,21,17
22,21,17
22,21,17
22,21,17
22,21,17
22,21,17
22,21,17
22,21,17
22,21,17
22,21,17
22,21,17
22,21,17
22,21,17
22,21,17
22,21,17
22,21,17
22,21,17
22,21,17
22,21,17
22,21,17
22,21,17
22,21,17
22,21,17
22,21,17
23,20,17
23,20,17
23,20,17
23,20,17
23,20,17
23,20,17
23,20,17
23,20,17
23,20,17
23,20,17
23,20,17
23,20,17
23,20,17
23,20,17
23,20,17
23,20,17
23,20,17
23,20,17
23,20,17
24,20,16
25,19,16
25,19,16
25,19,16
25,19,16
25,19,16
25,19,16
25,19,16
25,19,16
25,19,16
25,19,16
25,19,16
25,19,16
25,19,16
24,19,17
24,19,17
24,19,17
24,19,17
24,19,17
24,19,17
24,19,17
24,19,17
24,19,17
24,19,17
24,19,17
24,19,17
24,19,17
24,19,17
24,19,17
24,19,17
24,19,17
24,19,17
24,19,17
24,19,17
24,19,17
24,19,17
24,19,17
24,19,17
24,19,17
24,19,17
25,19,16
25,19,16
25,19,16
25,19,16
24,20,16
24,20,16
24,20,16
24,20,16
24,20,16
24,20,16
24,20,16
24,20,16
24,20,16
23,21,16
23,21,16
23,22,15
23,22,15
24,21,15
24,21,15
24,21,15
24,21,15
24,21,15
24,21,15
24,21,15
24,21,15
24,21,15
24,21,15
24,21,15
24,21,15
24,21,15
24,21,15
24,21,15
24,21,15
24,21,15
24,21,15
24,21,15
24,21,15
24,21,15
24,21,15
24,21,15
24,21,15
24,21,15
24,21,15
24,21,15
24,21,15
24,21,15
24,21,15
24,21,15
24,21,15
24,21,15
24,21,15
24,21,15
24,20,16
24,20,16
24,20,16
24,20,16
24,20,16
24,20,16
24,20,16
24,20,16
24,20,16
24,20,16
24,20,16
24,20,16
24,20,16
24,20,16
24,20,16
24,20,16
24,20,16
24,20,16
24,20,16
24,20,16
24,20,16
24,19,17
24,19,17
24,19,17
24,19,17
24,19,17
24,19,17
24,19,17
24,19,17
24,19,17
24,19,17
24,19,17
24,19,17
24,19,17
24,19,17
24,19,17
24,19,17
24,19,17
24,18,18
24,18,18
24,18,18
24,18,18
24,18,18
25,18,17
25,18,17
25,18,17
24,18,18
24,18,18
24,18,18
24,18,18
24,17,19
24,17,19
24,17,19
24,17,19
24,17,19
24,17,19
24,17,19
24,17,19
24,17,19
24,17,19
24,17,19
24,17,19
24,17,19
24,17,19
24,17,19
24,17,19
24,17,19
24,17,19
24,17,19
24,17,19
24,17,19
24,17,19
24,17,19
24,17,19
24,17,19
24,17,19
24,17,19
24,17,19
24,17,19
24,17,19
24,17,19
24,17,19
24,17,19
24,17,19
24,17,19
24,17,19
24,17,19
24,17,19
24,17,19
24,17,19
24,17,19
24,17,19
24,18,18
24,18,18
24,18,18
24,18,18
24,18,18
24,18,18
24,18,18
24,18,18
24,18,18
24,18,18
24,18,18
24,18,18
24,18,18
24,18,18
24,18,18
24,18,18
24,18,18
24,18,18
24,18,18
24,18,18
24,18,18
24,18,18
24,18,18
24,18,18
24,18,18
24,18,18
24,18,18
24,18,18
24,18,18
24,18,18
24,18,18
24,18,18
24,18,18
24,18,18
24,18,18
24,18,18
24,18,18
24,18,18
24,18,18
24,18,18
24,18,18
24,18,18
24,18,18
24,18,18
24,18,18
24,18,18
25,17,18
25,17,18
25,17,18
25,17,18
25,17,18
25,17,18
25,17,18
25,17,18
25,17,18
25,17,18
25,17,18
25,17,18
25,17,18
25,17,18
25,17,18
25,17,18
25,17,18
25,17,18
25,17,18
25,17,18
25,17,18
25,17,18
25,17,18
25,17,18
25,17,18
25,17,18
25,17,18
25,17,18
25,17,18
25,17,18
25,17,18
25,17,18
25,17,18
25,17,18
25,18,17
25,18,17
25,18,17
25,18,17
25,18,17
25,18,17
25,18,17
25,18,17
25,18,17
25,18,17
25,18,17
25,18,17
25,18,17
25,18,17
25,18,17
25,18,17
25,18,17
25,18,17
25,18,17
25,18,17
25,18,17
26,18,16
26,18,16
26,18,16
26,18,16
26,18,16
26,18,16
26,18,16
26,18,16
26,18,16
26,18,16
26,18,16
26,18,16
26,18,16
26,18,16
26,18,16
26,18,16
26,18,16
26,18,16
26,18,16
26,18,16
26,18,16
27,18,15
27,18,15
27,18,15
27,18,15
27,18,15
27,18,15
27,18,15
27,18,15
27,18,15
27,18,15
27,18,15
27,18,15
27,18,15
