613975 

ToM0, ToM1, ToM2
59,1,0
60,0,0

 Dominance frequency 
0.9894996066627904,6.514902024017187E-5,0.012050940018925791

  Ages 
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
7500,2500,2500
10000,2500,2500
2500,2500,2500
5000,2500,5000
5000,2500,2500
2500,2500,2500
25000,2500,2500
2500,2500,5000
40000,2500,5000
25000,2500,2500
40000,2500,7500
2500,7500,2500
2500,12500,2500
2500,2500,5000
2500,10000,7500
5000,15000,12500
27500,15000,15000
2500,10000,15000
7500,2500,15000
40000,15000,5000
2500,25000,5000
60000,2500,17500
2500,35000,2500
2500,35000,20000
2500,40000,2500
72500,22500,22500
2500,2500,25000
72500,2500,22500
2500,5000,2500
5000,27500,2500
2500,2500,25000
20000,17500,12500
2500,52500,20000
72500,10000,37500
2500,72500,27500
75000,2500,40000
2500,2500,17500
20000,2500,2500
90000,7500,2500
7500,35000,47500
2500,90000,42500
17500,2500,2500
2500,110000,2500
32500,117500,2500
70000,112500,2500
100000,117500,62500
2500,5000,5000
2500,102500,30000
17500,2500,2500
2500,50000,67500
52500,65000,30000
2500,170000,67500
110000,22500,72500
100000,2500,2500
5000,317500,37500
62500,450000,77500
2500,2500,2500
10000,255000,7500
57500,,2500
2500,,2500
2500,,55000
87500,,15000
2500,,187500
92500,,130000
45000,,2500
10000,,35000
145000,,2500
135000,,5000
2500,,287500
35000,,22500
5000,,
2500,,
152500,,
2500,,
155000,,
5000,,
87500,,
177500,,
177500,,
180000,,
5000,,
177500,,
22500,,
75000,,
2500,,
75000,,
207500,,
135000,,
2500,,
130000,,
27500,,
5000,,
2500,,
7500,,
125000,,
110000,,
10000,,
40000,,
2500,,
115000,,
130000,,
25000,,
2500,,
100000,,
65000,,
2500,,
5000,,
2500,,
2500,,
2500,,
95000,,
192500,,
240000,,
200000,,
100000,,
70000,,
230000,,
195000,,
2500,,
2500,,
67500,,
47500,,
2500,,
240000,,
207500,,
200000,,
10000,,
117500,,
2500,,
117500,,
195000,,
47500,,
2500,,
2500,,
227500,,
277500,,
247500,,
2500,,
275000,,
322500,,
7500,,
7500,,
7500,,
85000,,
2500,,
2500,,
137500,,
37500,,
325000,,
277500,,
235000,,
2500,,
2500,,
67500,,
85000,,
105000,,
2500,,
97500,,
2500,,
102500,,
310000,,
215000,,
47500,,
2500,,
160000,,
335000,,
2500,,
165000,,
2500,,
195000,,
152500,,
2500,,
165000,,
260000,,
112500,,
395000,,
5000,,
2500,,
10000,,
2500,,
2500,,
227500,,
5000,,
15000,,
282500,,
5000,,
15000,,
107500,,
27500,,
2500,,
12500,,
217500,,
137500,,
2500,,
60000,,
2500,,
2500,,
37500,,
110000,,
72500,,
140000,,
45000,,
250000,,
217500,,
265000,,
357500,,
65000,,
127500,,
130000,,
162500,,
5000,,
12500,,
2500,,
2500,,
2500,,
247500,,
2500,,
2500,,
2500,,
170000,,
67500,,
62500,,
2500,,
330000,,
2500,,
90000,,
2500,,
85000,,
2500,,
125000,,
105000,,
2500,,
2500,,
5000,,
2500,,
532500,,
2500,,
2500,,
42500,,
2500,,
77500,,
80000,,
10000,,
87500,,
2500,,
287500,,
2500,,
2500,,
107500,,
2500,,
40000,,
255000,,
142500,,
2500,,
537500,,
2500,,
262500,,
65000,,
120000,,
442500,,
2500,,
25000,,
115000,,
242500,,
105000,,
5000,,
180000,,
380000,,
97500,,
350000,,
614462,,
608714,,
602888,,
591534,,
516016,,
479608,,
455504,,
435887,,
400036,,
364519,,
356142,,
328705,,
319167,,
298990,,
248701,,
240378,,
236806,,
221977,,
219132,,
212883,,
183993,,
180705,,
172299,,
170973,,
169467,,
168849,,
164963,,
151408,,
138717,,
128504,,
125567,,
125427,,
114085,,
103946,,
87526,,
79793,,
79133,,
77409,,
75649,,
70773,,
70166,,
64401,,
61340,,
56432,,
39381,,
38416,,
34646,,
31608,,
31567,,
29282,,
26677,,
26076,,
25443,,
18472,,
14486,,
2706,,
2264,,
2038,,
604,,
0,,

 Negotiation Lengths 
Negotiation lengths 
 0-0, 0-1,0-2,1-0,1-1,1-2,2-0,2-1,2-2 
4,3,5,8,50,50,2,3,1
5,3,4,1,50,1,1,1,50
21,2,3,4,50,50,4,3,50
2,5,5,4,50,1,12,50,2
2,3,5,2,50,50,9,3,50
23,3,3,1,50,2,1,3,5
6,3,3,23,50,8,2,2,3
26,5,4,8,50,1,2,1,19
5,3,3,1,2,4,5,3,2
2,3,13,1,50,1,4,2,50
4,7,6,1,14,1,11,1,3
6,5,9,2,2,1,1,1,2
2,3,2,1,50,2,2,3,3
15,3,3,2,2,6,8,1,6
5,2,2,20,50,5,26,50,50
5,3,5,4,1,4,1,50,1
2,2,8,1,1,16,5,50,2
21,2,2,1,50,2,28,50,3
27,2,11,24,50,50,9,3,2
5,12,2,16,13,50,5,50,2
23,3,2,2,3,1,24,2,3
19,21,2,5,3,3,1,50,3
5,3,10,2,11,1,13,50,2
4,6,2,2,50,1,1,50,50
5,2,2,11,50,2,5,3,2
4,5,13,5,50,3,11,10,50
7,3,2,7,50,3,5,1,2
25,13,3,4,1,1,1,5,2
2,2,2,19,2,50,4,1,1
5,3,2,3,2,50,10,2,3
2,13,3,2,3,1,1,2,8
19,2,8,11,1,1,1,50,10
2,3,10,4,50,1,7,2,1
25,5,9,5,3,11,7,3,7
2,3,2,1,1,3,3,3,1
2,5,2,5,5,50,5,2,4
2,2,6,2,2,50,6,1,3
21,6,3,1,1,1,3,50,50
3,3,2,5,50,1,15,2,50
25,3,2,1,1,6,1,2,3
4,3,2,1,50,1,27,50,4
21,2,2,6,3,50,1,50,1
15,20,7,1,50,50,2,50,3
5,25,5,22,1,4,12,1,50
18,5,17,4,50,50,15,1,50
15,3,2,4,5,5,9,1,2
2,2,3,20,1,4,1,3,50
3,2,3,1,2,4,7,3,4
20,2,2,22,50,50,1,50,50
2,3,4,8,2,50,2,2,1
6,1,5,20,50,50,9,1,3
7,27,7,1,2,50,3,3,2
4,3,1,2,2,50,13,2,1
2,2,2,1,1,3,1,50,1
14,10,2,6,2,2,1,1,1
