576465 

ToM0, ToM1, ToM2
59,1,0
60,0,0

 Dominance frequency 
0.9935538374269473,0.003110325482638208,0.005972588196722449

  Ages 
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,5000,5000
2500,5000,2500
2500,5000,2500
5000,2500,7500
2500,5000,5000
20000,2500,7500
30000,2500,12500
2500,10000,2500
32500,12500,10000
50000,7500,2500
2500,5000,20000
10000,15000,2500
2500,17500,22500
2500,17500,25000
2500,2500,7500
2500,20000,5000
15000,15000,32500
2500,20000,32500
80000,2500,2500
97500,2500,37500
2500,27500,20000
40000,2500,45000
2500,37500,47500
2500,40000,32500
2500,50000,40000
2500,2500,20000
5000,2500,55000
27500,75000,42500
7500,2500,57500
97500,2500,65000
2500,57500,42500
110000,2500,47500
145000,107500,2500
145000,47500,5000
145000,240000,65000
2500,437500,2500
5000,170000,2500
85000,,5000
30000,,90000
152500,,55000
2500,,5000
152500,,100000
2500,,67500
2500,,115000
2500,,105000
37500,,75000
2500,,10000
15000,,77500
152500,,17500
2500,,42500
2500,,180000
2500,,192500
2500,,17500
10000,,282500
2500,,207500
30000,,95000
147500,,2500
5000,,
2500,,
2500,,
2500,,
2500,,
202500,,
47500,,
127500,,
52500,,
182500,,
215000,,
165000,,
182500,,
20000,,
7500,,
2500,,
165000,,
20000,,
60000,,
2500,,
237500,,
40000,,
2500,,
167500,,
172500,,
2500,,
207500,,
15000,,
215000,,
52500,,
2500,,
235000,,
162500,,
2500,,
257500,,
260000,,
2500,,
185000,,
2500,,
2500,,
17500,,
75000,,
2500,,
2500,,
2500,,
2500,,
67500,,
160000,,
127500,,
180000,,
2500,,
130000,,
270000,,
310000,,
287500,,
2500,,
327500,,
132500,,
27500,,
72500,,
170000,,
2500,,
260000,,
57500,,
47500,,
37500,,
155000,,
210000,,
347500,,
2500,,
320000,,
227500,,
267500,,
2500,,
377500,,
372500,,
392500,,
112500,,
275000,,
402500,,
195000,,
370000,,
315000,,
2500,,
155000,,
2500,,
35000,,
167500,,
5000,,
195000,,
70000,,
2500,,
347500,,
80000,,
5000,,
10000,,
212500,,
147500,,
2500,,
7500,,
2500,,
2500,,
2500,,
235000,,
92500,,
465000,,
15000,,
2500,,
405000,,
127500,,
262500,,
2500,,
227500,,
30000,,
50000,,
52500,,
25000,,
277500,,
5000,,
155000,,
5000,,
2500,,
2500,,
197500,,
177500,,
90000,,
160000,,
117500,,
7500,,
67500,,
2500,,
15000,,
2500,,
217500,,
17500,,
5000,,
127500,,
2500,,
547500,,
170000,,
255000,,
25000,,
62500,,
40000,,
12500,,
2500,,
2500,,
77500,,
87500,,
7500,,
576274,,
569661,,
468328,,
467304,,
456449,,
445679,,
431868,,
400371,,
354955,,
354288,,
330438,,
320243,,
304234,,
287946,,
281883,,
270374,,
267595,,
263280,,
250050,,
242839,,
240163,,
234136,,
208555,,
202622,,
199923,,
195445,,
179622,,
176122,,
163543,,
162239,,
159624,,
149561,,
144423,,
142835,,
131859,,
128613,,
111150,,
106301,,
97997,,
92388,,
91458,,
89690,,
87671,,
82288,,
66483,,
48026,,
43443,,
42258,,
37941,,
33797,,
33335,,
29082,,
22382,,
22171,,
19403,,
14719,,
13869,,
7930,,
1014,,
0,,

 Negotiation Lengths 
Negotiation lengths 
 0-0, 0-1,0-2,1-0,1-1,1-2,2-0,2-1,2-2 
19,25,4,2,2,1,4,3,50
17,5,5,16,2,1,2,3,4
5,5,2,21,50,50,4,3,1
4,5,3,2,2,2,7,3,50
4,9,5,4,50,4,5,1,3
4,5,9,2,50,50,2,1,50
25,21,5,1,1,50,2,3,50
4,3,4,24,1,3,4,1,2
5,3,4,5,2,4,2,50,4
2,5,16,13,3,50,4,1,50
7,5,5,4,2,3,8,2,2
2,7,27,19,50,4,16,20,3
4,2,2,2,3,50,1,50,50
20,5,10,7,3,50,2,1,50
25,3,2,2,50,50,2,1,50
21,4,17,1,50,1,5,1,1
8,1,2,1,50,1,1,3,1
2,2,2,1,2,2,3,3,2
6,5,25,16,50,2,1,3,1
6,10,10,2,14,1,5,50,5
3,3,8,2,2,50,1,50,3
4,4,4,1,50,5,1,1,2
5,2,5,3,4,50,3,15,2
2,5,31,2,50,1,1,2,1
2,6,3,1,2,2,1,1,2
25,1,2,4,4,50,4,1,2
9,18,6,2,2,50,5,50,2
2,3,25,1,50,50,13,2,3
6,1,2,11,2,3,2,3,3
24,3,5,1,1,1,1,2,1
2,3,2,1,2,1,5,50,2
2,27,3,1,50,28,4,50,2
2,14,23,1,1,50,2,5,4
2,3,19,9,1,50,5,2,1
2,1,1,1,50,3,24,50,1
25,3,1,2,2,50,22,2,2
3,5,2,1,50,2,1,2,1
5,3,3,2,1,2,2,50,3
4,3,4,3,2,50,2,50,3
7,12,4,2,50,3,7,1,1
2,1,23,13,50,1,2,1,3
3,1,2,1,1,50,22,1,1
19,2,3,2,3,50,3,3,3
4,8,1,3,18,6,1,50,2
19,9,25,2,1,4,26,2,11
18,21,2,2,50,11,6,50,2
1,11,11,1,2,50,5,1,1
4,2,9,15,50,50,11,1,2
3,12,13,4,1,2,22,1,2
21,3,2,3,50,1,1,2,4
22,16,2,2,50,4,1,50,2
24,3,2,15,50,1,4,3,1
27,1,3,2,1,1,4,50,3
2,9,4,6,50,1,4,50,4
6,2,15,6,50,6,2,5,1
3,2,3,1,1,2,3,50,2
18,3,23,3,50,1,2,2,3
4,3,9,1,1,3,1,3,50
1,2,3,2,50,50,2,50,3
24,5,17,2,10,3,1,2,3
17,29,2,1,1,6,1,3,1
27,1,5,1,1,50,1,3,1
2,11,2,6,50,50,3,1,1
21,2,5,7,50,1,1,50,2
1,2,2,5,50,50,1,1,4
3,2,2,4,2,1,3,1,2
20,2,2,6,2,1,1,1,1
6,2,2,1,2,50,1,50,1
1,1,3,1,2,1,1,2,50
1,20,2,1,50,50,2,1,2
22,2,3,1,50,3,1,1,3
2,7,4,18,4,50,2,3,1
1,2,3,2,3,2,9,2,2
5,4,3,1,50,2,3,50,2
2,2,1,1,50,50,1,4,1
