598003 

ToM0, ToM1, ToM2
59,1,0
60,0,0

 Dominance frequency 
0.993083669868981,0.006637068251937693,5.234069949247916E-4

  Ages 
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,5000
2500,2500,2500
2500,2500,2500
2500,2500,5000
2500,2500,2500
2500,2500,7500
2500,2500,2500
2500,2500,10000
2500,5000,12500
2500,2500,12500
5000,5000,2500
2500,2500,12500
2500,5000,17500
5000,7500,15000
2500,7500,17500
2500,7500,17500
2500,10000,2500
2500,10000,22500
10000,10000,27500
12500,12500,2500
2500,5000,2500
2500,2500,35000
10000,2500,30000
2500,15000,40000
2500,10000,2500
22500,5000,55000
2500,10000,5000
5000,5000,112500
22500,2500,
2500,2500,
32500,27500,
2500,27500,
2500,7500,
22500,25000,
17500,7500,
2500,30000,
35000,45000,
40000,17500,
22500,55000,
52500,2500,
35000,47500,
10000,57500,
5000,2500,
5000,60000,
45000,62500,
10000,72500,
42500,70000,
82500,42500,
5000,20000,
2500,82500,
37500,2500,
5000,35000,
2500,2500,
27500,82500,
7500,2500,
102500,52500,
2500,7500,
72500,110000,
122500,2500,
2500,7500,
35000,167500,
120000,2500,
2500,185000,
2500,175000,
2500,7500,
42500,7500,
15000,290000,
62500,2500,
2500,2500,
20000,302500,
2500,452500,
95000,147500,
125000,337500,
2500,195000,
2500,,
2500,,
140000,,
17500,,
2500,,
65000,,
2500,,
145000,,
152500,,
125000,,
100000,,
2500,,
2500,,
25000,,
102500,,
47500,,
2500,,
72500,,
177500,,
70000,,
2500,,
185000,,
50000,,
2500,,
202500,,
5000,,
95000,,
2500,,
2500,,
50000,,
210000,,
222500,,
210000,,
45000,,
232500,,
232500,,
22500,,
202500,,
75000,,
97500,,
232500,,
12500,,
17500,,
220000,,
2500,,
2500,,
207500,,
2500,,
192500,,
195000,,
30000,,
215000,,
5000,,
262500,,
5000,,
127500,,
97500,,
145000,,
105000,,
182500,,
277500,,
5000,,
202500,,
2500,,
42500,,
55000,,
75000,,
95000,,
290000,,
150000,,
72500,,
2500,,
2500,,
2500,,
257500,,
15000,,
2500,,
25000,,
37500,,
205000,,
2500,,
75000,,
2500,,
40000,,
42500,,
195000,,
2500,,
15000,,
347500,,
317500,,
110000,,
2500,,
277500,,
212500,,
30000,,
27500,,
15000,,
2500,,
2500,,
12500,,
2500,,
167500,,
105000,,
2500,,
72500,,
2500,,
2500,,
2500,,
312500,,
2500,,
2500,,
10000,,
112500,,
7500,,
2500,,
2500,,
220000,,
2500,,
25000,,
17500,,
2500,,
162500,,
2500,,
67500,,
75000,,
307500,,
2500,,
272500,,
197500,,
120000,,
347500,,
2500,,
5000,,
417500,,
2500,,
180000,,
15000,,
102500,,
72500,,
87500,,
5000,,
2500,,
2500,,
22500,,
475000,,
2500,,
222500,,
152500,,
155000,,
2500,,
102500,,
162500,,
225000,,
2500,,
2500,,
42500,,
257500,,
192500,,
2500,,
30000,,
292500,,
2500,,
2500,,
520000,,
157500,,
2500,,
222500,,
480000,,
502500,,
2500,,
112500,,
95000,,
542500,,
2500,,
10000,,
2500,,
2500,,
135000,,
75000,,
295000,,
2500,,
2500,,
142500,,
2500,,
235000,,
170000,,
240000,,
10000,,
40000,,
2500,,
117500,,
2500,,
2500,,
65000,,
445000,,
70000,,
82500,,
2500,,
25000,,
52500,,
598695,,
581422,,
471919,,
470310,,
429169,,
421997,,
418498,,
387602,,
376574,,
356948,,
356866,,
344954,,
336290,,
334955,,
324643,,
248993,,
236288,,
215606,,
213892,,
207964,,
203211,,
193726,,
191639,,
178951,,
172524,,
172447,,
127483,,
122606,,
121216,,
114811,,
107250,,
105944,,
96859,,
93580,,
91299,,
86588,,
86397,,
82268,,
78412,,
73305,,
60899,,
54124,,
50949,,
49641,,
48070,,
46829,,
43203,,
39240,,
37398,,
35174,,
24946,,
20191,,
17696,,
15071,,
10436,,
8601,,
7765,,
6335,,
5792,,
0,,

 Negotiation Lengths 
Negotiation lengths 
 0-0, 0-1,0-2,1-0,1-1,1-2,2-0,2-1,2-2 
5,3,2,1,50,50,1,3,50
5,5,7,2,2,50,2,50,5
6,4,2,22,10,19,2,1,50
7,2,17,1,50,4,6,1,1
2,9,5,1,50,50,2,50,3
2,2,2,13,50,8,2,50,3
3,5,6,6,50,2,2,5,6
21,5,16,17,2,6,2,1,50
3,5,5,2,1,50,1,3,3
16,16,3,9,50,3,4,3,50
2,19,8,4,3,50,2,3,50
5,3,14,2,2,50,1,50,5
9,14,3,4,50,50,5,50,1
3,3,3,4,1,2,1,3,50
2,5,4,4,4,17,2,1,3
2,5,3,25,2,3,4,2,50
7,5,3,21,50,1,2,3,3
3,17,9,7,1,2,4,3,2
1,5,29,1,1,8,4,1,2
2,16,5,2,1,2,2,11,50
5,5,12,4,2,4,2,50,50
2,3,22,6,50,6,3,1,3
3,17,3,2,11,2,1,35,2
1,5,5,3,1,1,2,3,5
1,5,21,17,50,50,5,50,1
5,9,9,22,50,5,2,1,50
2,10,9,9,1,50,1,2,2
2,1,3,2,8,50,10,3,6
25,25,2,2,1,3,1,1,1
2,2,2,4,3,5,2,2,1
2,3,2,1,50,1,1,50,12
3,27,2,1,1,3,5,50,1
16,2,3,2,2,1,4,2,1
13,37,3,2,2,2,5,2,50
1,2,1,1,50,2,1,5,1
5,11,4,4,3,1,1,3,1
5,2,3,1,50,1,1,50,3
9,3,2,1,2,1,1,3,1
2,3,1,1,10,1,1,1,50
7,1,7,2,1,1,18,1,2
3,2,8,24,50,50,6,50,1
22,2,2,1,50,1,1,3,2
4,19,2,5,3,50,2,1,1
18,3,27,5,1,1,2,50,2
2,5,2,4,2,50,28,1,2
18,2,5,1,3,6,26,1,3
2,3,8,1,50,1,3,3,2
9,2,2,3,2,2,1,50,3
22,2,3,17,50,2,11,1,1
6,5,2,24,13,3,5,1,2
18,9,3,38,50,1,1,50,3
17,6,1,4,1,2,7,50,5
18,2,25,1,50,2,1,1,4
3,2,13,1,9,2,2,3,4
25,5,2,2,3,50,7,3,1
13,1,21,10,4,50,24,1,1
21,10,2,4,1,5,1,2,2
22,2,2,13,3,2,6,50,50
