508671 

ToM0, ToM1, ToM2
59,1,0
60,0,0

 Dominance frequency 
0.9730750403500874,0.028529133647746195,0.0010537221358318605

  Ages 
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,5000
2500,2500,7500
2500,2500,7500
2500,2500,7500
2500,2500,7500
2500,5000,2500
2500,7500,2500
2500,2500,5000
2500,10000,12500
10000,2500,15000
7500,12500,17500
47500,10000,20000
50000,15000,5000
32500,7500,20000
2500,2500,22500
2500,2500,25000
62500,2500,20000
62500,17500,10000
10000,2500,47500
2500,20000,12500
2500,25000,55000
2500,27500,70000
22500,47500,95000
2500,45000,15000
70000,50000,52500
2500,55000,100000
2500,2500,2500
75000,10000,
10000,60000,
70000,62500,
62500,2500,
5000,67500,
65000,65000,
2500,10000,
22500,7500,
25000,80000,
85000,2500,
42500,32500,
2500,92500,
2500,90000,
5000,37500,
57500,107500,
90000,2500,
2500,30000,
2500,70000,
10000,155000,
105000,2500,
2500,180000,
107500,182500,
7500,47500,
110000,45000,
92500,2500,
105000,60000,
60000,242500,
137500,185000,
122500,7500,
62500,265000,
117500,70000,
37500,170000,
72500,105000,
77500,192500,
150000,492500,
15000,20000,
67500,,
97500,,
2500,,
47500,,
2500,,
67500,,
70000,,
157500,,
2500,,
2500,,
165000,,
95000,,
105000,,
2500,,
110000,,
2500,,
157500,,
127500,,
2500,,
212500,,
77500,,
2500,,
5000,,
2500,,
102500,,
2500,,
152500,,
5000,,
2500,,
5000,,
20000,,
15000,,
20000,,
2500,,
2500,,
107500,,
5000,,
90000,,
25000,,
192500,,
167500,,
2500,,
147500,,
65000,,
130000,,
20000,,
2500,,
85000,,
7500,,
7500,,
2500,,
157500,,
32500,,
195000,,
300000,,
232500,,
27500,,
52500,,
5000,,
2500,,
120000,,
137500,,
32500,,
2500,,
310000,,
135000,,
142500,,
245000,,
12500,,
267500,,
2500,,
30000,,
30000,,
112500,,
2500,,
2500,,
247500,,
360000,,
2500,,
2500,,
5000,,
5000,,
180000,,
2500,,
7500,,
2500,,
207500,,
102500,,
2500,,
105000,,
365000,,
372500,,
2500,,
245000,,
32500,,
2500,,
292500,,
72500,,
7500,,
2500,,
10000,,
2500,,
55000,,
315000,,
310000,,
2500,,
32500,,
2500,,
152500,,
42500,,
160000,,
77500,,
7500,,
97500,,
230000,,
2500,,
212500,,
27500,,
5000,,
110000,,
250000,,
125000,,
5000,,
115000,,
177500,,
205000,,
307500,,
2500,,
302500,,
97500,,
122500,,
2500,,
395000,,
435000,,
10000,,
115000,,
32500,,
2500,,
508846,,
508620,,
503967,,
496099,,
481751,,
449142,,
433478,,
404119,,
370610,,
368497,,
368467,,
349401,,
337955,,
266452,,
258017,,
250792,,
239771,,
234626,,
231123,,
195633,,
179848,,
173756,,
168550,,
168059,,
154246,,
146366,,
142556,,
137504,,
136217,,
135994,,
134222,,
134009,,
132823,,
129976,,
124709,,
119016,,
117592,,
113310,,
104429,,
99158,,
94006,,
90233,,
88139,,
76620,,
63746,,
60249,,
60096,,
60075,,
55145,,
53606,,
53111,,
52702,,
48772,,
41452,,
34732,,
25758,,
21610,,
21368,,
12059,,
0,,

 Negotiation Lengths 
Negotiation lengths 
 0-0, 0-1,0-2,1-0,1-1,1-2,2-0,2-1,2-2 
2,3,3,2,50,50,1,50,50
26,3,12,8,50,2,2,3,4
5,3,3,2,2,4,1,50,3
2,5,5,4,50,50,11,1,6
2,5,8,1,2,50,4,50,1
5,3,2,10,14,1,2,1,9
5,2,3,4,50,2,1,3,3
19,5,5,4,50,50,2,3,6
6,3,10,1,50,50,4,2,50
19,5,29,1,50,1,4,4,3
22,24,2,1,17,8,3,3,1
2,2,2,1,1,50,6,3,50
28,3,9,6,1,2,2,50,2
12,3,4,4,9,3,2,1,50
5,2,24,28,1,2,2,12,1
5,2,8,1,1,50,20,1,2
22,5,19,2,50,1,6,3,50
2,8,5,8,2,1,15,20,2
23,3,2,32,50,50,24,13,2
1,3,5,4,1,1,1,50,1
8,27,6,4,5,50,24,50,1
2,3,19,1,3,1,7,1,4
1,5,5,6,1,50,3,50,50
2,3,6,15,50,3,10,1,4
1,3,8,4,50,1,6,1,50
1,12,6,4,3,50,6,1,5
7,2,2,2,1,1,5,50,50
18,11,1,10,3,50,8,1,1
11,5,2,30,50,50,7,2,1
2,3,3,2,1,2,7,50,1
2,6,2,3,4,1,2,1,1
20,7,3,4,1,50,1,50,50
2,3,3,9,3,2,5,13,1
10,11,1,6,1,3,1,50,2
7,5,3,1,50,1,2,2,3
5,2,5,4,1,50,5,2,8
14,1,5,2,1,50,28,50,3
22,2,15,1,1,50,7,20,2
21,2,2,17,2,5,2,2,3
4,3,13,2,2,2,9,4,1
26,33,3,4,1,50,1,1,1
2,2,2,1,50,1,3,1,3
26,10,5,4,2,3,2,1,2
2,2,2,1,3,1,2,3,2
2,2,3,3,1,1,1,2,50
22,10,2,20,2,3,5,1,1
13,2,2,28,50,4,1,1,1
13,2,2,2,50,4,2,2,31
13,3,18,1,50,1,1,50,1
2,5,13,24,2,50,1,3,1
2,1,3,2,1,1,15,2,50
2,3,2,1,50,1,1,1,2
1,2,2,1,1,2,6,50,2
16,4,1,24,50,3,1,2,3
2,4,17,4,11,1,5,1,5
20,2,1,5,3,21,11,50,1
1,1,5,6,2,11,5,2,50
2,3,21,2,50,50,6,1,50
25,1,15,1,2,2,2,1,4
1,2,3,1,1,1,1,1,2
2,1,2,2,2,1,9,2,3
2,3,27,13,5,2,1,9,50
20,7,2,1,50,50,12,3,2
17,9,2,1,1,2,1,50,2
2,2,8,1,2,11,4,1,2
2,2,3,1,50,50,2,1,1
20,2,1,6,1,50,1,50,3
4,2,3,2,1,1,1,3,1
17,12,1,12,2,4,1,2,50
11,2,5,15,50,4,1,1,1
22,3,1,1,1,2,7,4,1
2,8,3,17,1,3,1,3,50
2,2,2,1,50,50,2,2,2
5,3,2,22,2,2,22,1,5
2,2,1,22,2,50,5,11,5
2,1,3,2,1,50,22,1,50
2,10,2,4,2,9,2,9,1
