606202 

ToM0, ToM1, ToM2
59,1,0
60,0,0

 Dominance frequency 
0.9985846348753885,6.268516868908816E-5,0.002187382465308708

  Ages 
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
5000,2500,7500
2500,5000,7500
2500,5000,10000
2500,5000,7500
2500,2500,5000
2500,7500,2500
12500,2500,10000
2500,20000,2500
5000,27500,2500
30000,2500,15000
2500,30000,17500
17500,37500,20000
7500,2500,20000
2500,37500,20000
5000,2500,30000
37500,42500,30000
55000,2500,5000
52500,57500,2500
15000,45000,30000
2500,62500,2500
67500,7500,2500
2500,27500,2500
2500,77500,32500
80000,5000,2500
80000,80000,2500
2500,2500,27500
5000,25000,2500
70000,2500,45000
7500,100000,45000
2500,2500,2500
95000,7500,40000
57500,2500,62500
2500,17500,45000
2500,2500,62500
2500,12500,15000
107500,55000,17500
110000,125000,32500
2500,140000,70000
15000,90000,2500
2500,62500,37500
2500,80000,40000
2500,22500,5000
110000,77500,90000
120000,2500,2500
62500,15000,95000
135000,107500,85000
15000,27500,17500
2500,2500,2500
142500,75000,77500
2500,70000,25000
2500,17500,60000
120000,65000,10000
52500,152500,25000
95000,2500,2500
162500,2500,37500
2500,292500,2500
2500,2500,102500
2500,320000,30000
80000,327500,2500
2500,140000,7500
2500,15000,62500
5000,17500,140000
2500,485000,215000
170000,,
2500,,
142500,,
70000,,
2500,,
2500,,
2500,,
27500,,
130000,,
132500,,
5000,,
2500,,
2500,,
150000,,
77500,,
70000,,
55000,,
140000,,
2500,,
57500,,
77500,,
2500,,
2500,,
117500,,
2500,,
2500,,
147500,,
107500,,
17500,,
2500,,
10000,,
2500,,
142500,,
10000,,
115000,,
237500,,
2500,,
122500,,
2500,,
277500,,
2500,,
2500,,
2500,,
5000,,
107500,,
67500,,
2500,,
2500,,
22500,,
90000,,
2500,,
2500,,
80000,,
2500,,
2500,,
120000,,
7500,,
82500,,
170000,,
30000,,
315000,,
2500,,
77500,,
2500,,
87500,,
2500,,
2500,,
5000,,
175000,,
2500,,
142500,,
105000,,
152500,,
87500,,
360000,,
337500,,
2500,,
55000,,
212500,,
2500,,
2500,,
57500,,
157500,,
152500,,
397500,,
2500,,
277500,,
405000,,
125000,,
2500,,
105000,,
2500,,
2500,,
387500,,
100000,,
160000,,
85000,,
155000,,
465000,,
257500,,
167500,,
2500,,
2500,,
405000,,
12500,,
2500,,
332500,,
2500,,
85000,,
2500,,
2500,,
387500,,
300000,,
2500,,
120000,,
2500,,
2500,,
225000,,
2500,,
2500,,
2500,,
507500,,
175000,,
127500,,
122500,,
2500,,
2500,,
2500,,
50000,,
107500,,
192500,,
2500,,
2500,,
2500,,
5000,,
200000,,
2500,,
310000,,
2500,,
2500,,
285000,,
162500,,
5000,,
70000,,
87500,,
55000,,
197500,,
192500,,
2500,,
105000,,
77500,,
15000,,
392500,,
100000,,
2500,,
72500,,
15000,,
606202,,
604527,,
604333,,
602576,,
597913,,
542853,,
535723,,
513871,,
488051,,
461184,,
460263,,
435155,,
426524,,
424394,,
416308,,
402692,,
391922,,
352547,,
321672,,
319503,,
298086,,
289505,,
244612,,
218807,,
214716,,
213048,,
207159,,
198824,,
195953,,
186203,,
180410,,
158350,,
157584,,
150514,,
142028,,
132173,,
131361,,
108087,,
106426,,
103665,,
95782,,
92911,,
90371,,
89316,,
84850,,
78018,,
66621,,
64405,,
52423,,
42169,,
41596,,
35849,,
33886,,
30376,,
25774,,
20807,,
14083,,
10612,,
8201,,
0,,

 Negotiation Lengths 
Negotiation lengths 
 0-0, 0-1,0-2,1-0,1-1,1-2,2-0,2-1,2-2 
2,2,3,2,2,2,2,1,50
4,3,2,1,2,1,1,3,1
2,3,2,1,1,1,2,50,3
7,5,2,8,50,2,5,50,50
7,6,4,2,8,50,12,1,6
7,2,2,4,50,1,12,50,50
5,5,2,1,2,50,3,50,50
5,3,2,4,3,50,4,50,2
5,9,2,9,2,50,10,2,2
2,2,4,4,50,50,1,50,50
7,2,2,6,50,1,1,50,4
7,9,2,7,2,4,2,5,2
11,3,8,3,50,6,12,50,50
5,9,3,2,50,17,1,2,1
1,3,6,2,3,2,9,50,3
13,5,2,5,1,50,5,3,1
11,9,3,10,3,50,2,2,2
2,3,2,2,4,50,2,6,50
5,3,7,4,50,48,1,5,1
3,3,7,2,3,1,5,1,50
2,3,2,14,50,6,6,3,4
9,5,2,2,3,1,4,2,1
3,3,9,4,3,50,5,1,50
2,3,2,1,2,2,3,1,1
4,2,9,2,1,3,10,1,1
5,2,5,2,2,1,6,3,1
5,3,5,6,50,50,1,1,1
7,4,2,2,50,2,2,3,50
5,9,4,4,2,4,2,1,50
5,3,2,8,3,1,2,4,5
5,2,3,3,50,1,10,1,3
5,3,9,2,3,1,5,1,1
2,2,4,6,2,1,4,1,1
2,2,2,2,2,2,1,3,2
2,2,3,1,50,50,4,1,1
7,3,3,10,50,1,4,2,2
6,2,5,1,1,1,5,2,50
5,3,8,10,1,50,1,13,2
2,2,2,1,2,6,2,3,3
4,3,10,2,50,2,14,50,50
2,3,11,7,1,50,7,50,3
1,5,2,2,1,50,14,15,3
11,3,2,10,50,4,1,5,5
7,2,13,1,4,50,1,50,1
2,3,12,3,2,50,6,3,3
6,9,3,1,2,50,2,2,2
5,2,11,9,1,50,5,50,4
2,3,1,1,3,3,7,4,1
6,2,3,11,50,1,10,2,1
2,3,3,1,2,6,14,2,1
2,2,2,2,2,1,2,50,1
9,3,2,3,1,50,1,2,6
1,1,2,1,1,2,2,1,1
5,2,5,20,50,2,1,1,3
2,2,5,2,50,3,2,50,3
3,3,2,1,2,2,2,2,25
2,3,2,2,1,2,1,2,2
1,6,2,12,2,1,1,3,50
2,2,2,1,2,1,1,1,1
4,7,2,2,2,1,1,1,1
5,13,2,1,2,3,3,50,1
2,2,3,2,1,50,5,50,3
2,1,1,1,2,7,7,1,3
3,3,7,1,1,4,9,1,2
9,2,12,2,1,3,4,2,3
2,7,2,4,50,1,1,50,50
8,7,1,1,1,3,2,3,1
