516309 

ToM0, ToM1, ToM2
59,1,0
60,0,0

 Dominance frequency 
0.9999903159142455,1.9368171509032347E-5,2.905225726354852E-5

  Ages 
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
5000,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
12500,5000,2500
5000,5000,5000
2500,5000,2500
32500,7500,5000
2500,10000,7500
2500,12500,7500
2500,10000,2500
2500,5000,10000
37500,20000,12500
42500,27500,2500
2500,35000,2500
45000,37500,5000
45000,30000,22500
47500,2500,27500
2500,7500,2500
2500,2500,2500
50000,2500,15000
2500,7500,32500
7500,37500,2500
2500,2500,35000
2500,57500,47500
2500,2500,40000
55000,2500,47500
2500,17500,45000
2500,2500,52500
2500,10000,7500
2500,2500,7500
2500,35000,17500
77500,90000,12500
2500,102500,12500
80000,107500,67500
2500,2500,70000
85000,2500,2500
2500,15000,5000
102500,25000,77500
57500,70000,77500
37500,27500,35000
105000,152500,32500
42500,32500,12500
65000,175000,35000
67500,170000,20000
120000,2500,105000
2500,22500,2500
5000,227500,82500
2500,227500,100000
2500,2500,5000
85000,35000,160000
2500,132500,47500
140000,72500,2500
82500,2500,2500
2500,2500,267500
120000,140000,22500
2500,187500,
135000,2500,
170000,150000,
67500,382500,
2500,55000,
52500,290000,
175000,2500,
50000,122500,
177500,172500,
120000,,
55000,,
102500,,
210000,,
110000,,
2500,,
35000,,
172500,,
2500,,
205000,,
97500,,
112500,,
35000,,
175000,,
2500,,
2500,,
2500,,
80000,,
67500,,
52500,,
2500,,
82500,,
12500,,
7500,,
165000,,
10000,,
2500,,
2500,,
207500,,
2500,,
95000,,
2500,,
32500,,
2500,,
87500,,
25000,,
5000,,
130000,,
230000,,
5000,,
202500,,
2500,,
2500,,
227500,,
2500,,
2500,,
2500,,
77500,,
2500,,
102500,,
217500,,
302500,,
2500,,
2500,,
2500,,
292500,,
7500,,
2500,,
310000,,
272500,,
225000,,
2500,,
2500,,
97500,,
2500,,
52500,,
220000,,
80000,,
332500,,
2500,,
2500,,
10000,,
10000,,
345000,,
125000,,
2500,,
172500,,
15000,,
2500,,
110000,,
352500,,
100000,,
2500,,
50000,,
150000,,
87500,,
355000,,
370000,,
372500,,
112500,,
2500,,
87500,,
2500,,
2500,,
277500,,
30000,,
295000,,
2500,,
210000,,
2500,,
2500,,
37500,,
2500,,
2500,,
10000,,
270000,,
2500,,
2500,,
2500,,
2500,,
20000,,
30000,,
5000,,
22500,,
400000,,
2500,,
2500,,
2500,,
187500,,
5000,,
135000,,
162500,,
185000,,
352500,,
62500,,
2500,,
65000,,
157500,,
55000,,
220000,,
210000,,
137500,,
2500,,
295000,,
2500,,
77500,,
202500,,
147500,,
197500,,
2500,,
52500,,
2500,,
2500,,
2500,,
367500,,
95000,,
85000,,
2500,,
120000,,
2500,,
82500,,
5000,,
120000,,
2500,,
195000,,
434472,,
432122,,
401314,,
353403,,
346165,,
310255,,
298232,,
292443,,
286911,,
277453,,
267083,,
241170,,
224642,,
212203,,
210289,,
203155,,
200792,,
192664,,
169792,,
168897,,
168515,,
166626,,
163800,,
156123,,
144799,,
144196,,
143890,,
141406,,
140866,,
140465,,
122284,,
109657,,
101650,,
95088,,
93207,,
92765,,
87509,,
84094,,
76586,,
75238,,
70864,,
69102,,
67175,,
66421,,
65749,,
61706,,
52956,,
52489,,
52089,,
44168,,
41438,,
36693,,
32143,,
21156,,
17345,,
16191,,
7294,,
4837,,
873,,
0,,

 Negotiation Lengths 
Negotiation lengths 
 0-0, 0-1,0-2,1-0,1-1,1-2,2-0,2-1,2-2 
6,2,5,8,1,2,2,5,50
6,2,3,1,1,1,1,50,3
5,10,3,10,50,8,1,50,3
4,26,3,12,50,50,1,50,50
47,14,16,1,1,50,15,3,1
50,50,15,6,50,50,4,3,3
6,49,3,2,3,4,1,3,4
7,5,3,8,50,50,42,50,50
50,5,10,8,50,50,1,3,3
50,3,2,7,50,4,48,3,3
8,36,33,8,50,1,26,1,2
50,44,5,2,50,1,10,3,2
14,5,24,12,1,50,2,1,3
50,31,2,2,50,50,13,3,1
11,3,2,50,3,28,2,3,2
7,2,2,50,1,1,4,50,50
7,3,3,4,50,1,1,1,1
5,26,2,12,3,1,4,7,3
17,3,2,2,50,1,1,1,2
50,14,11,4,1,4,1,2,3
7,7,3,50,1,50,3,1,1
50,2,3,1,1,2,4,2,14
50,1,1,8,50,4,9,3,2
45,3,6,4,1,3,4,3,2
50,2,2,8,50,2,50,50,50
7,22,20,4,1,50,2,2,3
20,2,14,4,1,3,2,5,1
50,2,2,41,50,1,42,1,2
50,1,3,1,1,50,2,2,3
15,3,2,2,3,50,6,3,2
50,34,8,1,50,1,5,21,50
50,7,18,1,50,50,1,1,3
39,3,37,6,3,1,1,21,50
50,3,3,1,50,3,1,50,1
1,5,2,50,1,1,3,50,1
8,42,3,50,4,50,48,2,2
3,3,20,2,1,2,1,1,2
2,31,50,2,3,6,48,1,3
15,3,8,50,3,3,1,6,5
9,14,2,50,2,1,1,3,3
1,27,2,1,2,1,6,4,50
2,5,3,2,50,1,50,2,17
19,2,6,4,50,50,1,4,3
16,29,2,10,3,50,50,7,2
3,7,2,6,1,1,50,1,1
18,2,1,50,1,1,1,1,2
6,2,34,50,1,4,50,5,3
50,2,2,15,1,6,1,1,3
4,40,2,43,50,50,1,50,3
6,50,24,1,2,2,1,1,3
2,27,1,1,50,1,1,50,2
4,11,2,2,3,27,4,50,7
31,2,1,1,1,20,1,2,1
14,2,2,33,2,1,1,1,1
4,34,6,1,3,1,12,6,1
6,50,1,2,2,1,50,50,2
50,2,8,2,1,2,1,1,3
50,2,3,1,3,2,11,3,50
12,2,3,1,2,1,1,1,3
50,3,3,1,1,50,1,5,2
50,38,6,39,50,2,1,1,1
3,3,2,2,3,2,1,1,1
50,2,2,1,2,2,1,3,1
50,3,20,2,1,2,2,3,1
2,2,2,1,4,50,50,1,1
50,3,36,16,50,50,1,1,1
2,2,2,41,50,50,1,50,50
1,2,5,5,1,2,2,1,2
