631600 

ToM0, ToM1, ToM2
59,1,0
60,0,0

 Dominance frequency 
0.9940548003331212,0.002175420597148204,0.006179524447357671

  Ages 
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,5000,2500
2500,5000,2500
2500,2500,2500
2500,5000,2500
2500,7500,2500
2500,7500,5000
5000,12500,5000
7500,2500,5000
2500,2500,5000
2500,15000,2500
30000,17500,2500
5000,15000,5000
2500,20000,2500
32500,2500,10000
2500,2500,2500
2500,20000,7500
2500,5000,12500
60000,25000,2500
22500,20000,20000
2500,2500,7500
42500,22500,20000
62500,25000,22500
5000,10000,25000
12500,32500,32500
2500,7500,32500
80000,10000,37500
2500,2500,27500
77500,52500,42500
2500,55000,62500
2500,37500,70000
2500,2500,17500
2500,37500,77500
67500,2500,42500
2500,100000,85000
107500,2500,17500
107500,130000,2500
2500,2500,72500
47500,160000,2500
100000,142500,222500
30000,250000,12500
2500,190000,
60000,400000,
47500,307500,
27500,2500,
5000,87500,
117500,447500,
10000,77500,
60000,2500,
62500,212500,
72500,,
15000,,
2500,,
57500,,
87500,,
50000,,
65000,,
2500,,
42500,,
172500,,
2500,,
127500,,
2500,,
32500,,
22500,,
167500,,
52500,,
190000,,
80000,,
2500,,
172500,,
202500,,
2500,,
2500,,
180000,,
202500,,
165000,,
7500,,
202500,,
2500,,
227500,,
190000,,
90000,,
2500,,
2500,,
65000,,
2500,,
110000,,
67500,,
12500,,
102500,,
97500,,
282500,,
140000,,
272500,,
2500,,
2500,,
312500,,
210000,,
307500,,
330000,,
142500,,
307500,,
2500,,
5000,,
320000,,
12500,,
17500,,
2500,,
262500,,
2500,,
277500,,
2500,,
2500,,
2500,,
235000,,
347500,,
142500,,
5000,,
2500,,
75000,,
190000,,
2500,,
332500,,
257500,,
210000,,
152500,,
242500,,
347500,,
372500,,
5000,,
35000,,
2500,,
385000,,
252500,,
7500,,
2500,,
57500,,
195000,,
2500,,
2500,,
185000,,
72500,,
260000,,
2500,,
132500,,
315000,,
62500,,
237500,,
430000,,
2500,,
87500,,
40000,,
2500,,
217500,,
87500,,
75000,,
67500,,
17500,,
270000,,
122500,,
117500,,
12500,,
70000,,
2500,,
2500,,
2500,,
2500,,
2500,,
7500,,
2500,,
2500,,
155000,,
35000,,
7500,,
2500,,
107500,,
27500,,
400000,,
5000,,
2500,,
2500,,
200000,,
2500,,
475000,,
22500,,
2500,,
57500,,
2500,,
65000,,
2500,,
255000,,
260000,,
27500,,
227500,,
2500,,
2500,,
2500,,
2500,,
2500,,
22500,,
500000,,
95000,,
2500,,
475000,,
2500,,
2500,,
50000,,
27500,,
30000,,
255000,,
187500,,
2500,,
102500,,
2500,,
5000,,
2500,,
90000,,
2500,,
172500,,
35000,,
402500,,
37500,,
162500,,
45000,,
527500,,
45000,,
2500,,
85000,,
372500,,
2500,,
462500,,
102500,,
17500,,
162500,,
127500,,
22500,,
77500,,
5000,,
2500,,
2500,,
2500,,
2500,,
2500,,
92500,,
2500,,
82500,,
2500,,
160000,,
2500,,
150000,,
117500,,
290000,,
112500,,
7500,,
2500,,
5000,,
332500,,
632273,,
630696,,
630419,,
525658,,
420515,,
408503,,
393289,,
358283,,
331998,,
314748,,
295859,,
263477,,
262474,,
252632,,
252319,,
243314,,
235300,,
207949,,
201421,,
198083,,
179587,,
172014,,
167100,,
164289,,
156613,,
156242,,
154269,,
148006,,
147520,,
137665,,
136055,,
132607,,
132516,,
129529,,
125087,,
121539,,
119680,,
115770,,
113651,,
109369,,
107524,,
90617,,
79479,,
78898,,
68216,,
67405,,
61710,,
59501,,
53533,,
46642,,
26261,,
23397,,
12625,,
9762,,
7515,,
6562,,
2182,,
1490,,
412,,
0,,

 Negotiation Lengths 
Negotiation lengths 
 0-0, 0-1,0-2,1-0,1-1,1-2,2-0,2-1,2-2 
4,2,5,10,50,50,1,50,3
6,2,3,10,1,50,4,50,10
6,2,2,4,50,1,1,50,2
6,5,9,8,50,1,15,50,5
7,3,16,1,1,50,13,1,10
23,3,36,47,50,50,50,50,50
4,2,5,1,50,35,50,3,3
27,3,50,4,1,1,1,50,5
7,2,7,24,50,4,2,1,50
22,13,5,8,50,50,1,3,3
50,11,5,10,29,1,2,3,4
2,5,2,4,2,1,1,50,6
10,3,32,4,50,50,50,22,1
5,2,3,12,50,1,2,50,50
8,44,5,2,50,1,18,5,3
7,3,2,16,3,4,7,3,6
50,5,50,6,1,2,9,3,50
7,50,12,8,1,5,2,2,1
2,5,35,50,2,50,24,3,3
1,3,3,18,50,50,11,50,8
3,5,3,8,50,3,4,50,2
45,2,3,1,1,1,2,1,9
50,50,12,6,1,1,1,1,2
7,14,50,4,50,2,1,50,1
2,3,2,50,1,22,7,2,50
2,7,29,12,1,2,8,3,1
2,5,9,6,50,2,2,22,2
12,11,2,1,49,1,1,1,50
2,3,5,10,50,1,14,1,2
1,50,34,2,2,50,5,50,1
50,2,2,14,2,2,1,1,1
16,50,2,7,1,3,2,50,2
50,2,3,50,3,50,13,3,1
4,2,5,8,1,3,18,3,1
50,50,2,1,1,1,1,50,1
12,2,26,49,3,2,1,1,50
1,39,44,50,21,1,1,3,1
2,50,3,1,36,50,50,2,5
45,3,2,14,1,1,5,2,1
35,30,1,3,50,2,19,3,50
2,7,2,1,1,1,1,1,3
19,2,3,35,50,4,50,3,50
27,9,2,1,1,2,2,1,50
11,50,2,2,50,8,2,1,20
2,41,3,1,50,50,3,50,2
1,14,2,50,50,50,7,1,50
2,3,2,1,1,6,6,5,1
2,4,3,8,1,2,50,1,1
19,1,50,6,1,50,1,3,50
50,4,7,4,50,3,11,50,50
11,3,16,1,50,4,1,1,50
2,3,12,50,50,2,5,1,1
2,50,3,1,1,6,2,1,2
50,1,45,4,1,1,2,1,3
29,43,14,12,2,2,2,4,50
2,3,3,6,1,50,2,1,1
37,2,2,2,1,2,4,1,2
7,2,1,6,50,2,8,1,50
50,5,50,1,1,2,8,24,3
27,50,4,2,24,1,3,1,1
2,3,4,9,50,47,1,50,12
50,50,16,1,2,50,3,1,1
