742555 

ToM0, ToM1, ToM2
59,1,0
60,0,0

 Dominance frequency 
0.9762429012183577,0.02880586944840598,7.945517987171356E-5

  Ages 
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,5000
2500,2500,2500
2500,5000,5000
2500,5000,2500
2500,5000,2500
2500,2500,12500
2500,5000,12500
2500,2500,15000
10000,7500,15000
5000,2500,12500
2500,7500,22500
17500,10000,25000
2500,2500,37500
40000,10000,35000
2500,2500,25000
17500,10000,40000
45000,10000,27500
2500,12500,45000
2500,5000,45000
2500,2500,2500
2500,17500,35000
45000,17500,27500
55000,17500,32500
17500,20000,35000
2500,22500,2500
2500,15000,17500
2500,20000,72500
20000,25000,37500
7500,20000,2500
2500,27500,17500
52500,2500,2500
2500,30000,17500
82500,22500,47500
57500,7500,77500
40000,20000,2500
10000,37500,57500
2500,2500,2500
2500,2500,132500
2500,27500,42500
32500,35000,90000
90000,5000,
2500,30000,
2500,30000,
92500,2500,
17500,2500,
2500,22500,
2500,55000,
2500,37500,
22500,5000,
2500,22500,
2500,5000,
5000,30000,
15000,27500,
2500,2500,
2500,7500,
2500,60000,
2500,5000,
5000,10000,
20000,2500,
20000,2500,
77500,2500,
5000,65000,
2500,15000,
160000,65000,
2500,35000,
12500,37500,
2500,5000,
167500,42500,
2500,147500,
70000,75000,
60000,107500,
162500,117500,
2500,2500,
185000,165000,
80000,130000,
137500,2500,
27500,50000,
2500,55000,
167500,45000,
15000,2500,
2500,12500,
2500,192500,
2500,62500,
7500,2500,
10000,142500,
185000,2500,
2500,50000,
202500,110000,
2500,130000,
2500,97500,
2500,285000,
217500,42500,
2500,2500,
72500,60000,
22500,80000,
2500,282500,
2500,22500,
2500,295000,
2500,692500,
27500,2500,
40000,742500,
5000,,
222500,,
5000,,
110000,,
240000,,
22500,,
155000,,
5000,,
105000,,
165000,,
65000,,
2500,,
2500,,
2500,,
262500,,
95000,,
2500,,
45000,,
2500,,
2500,,
232500,,
222500,,
267500,,
2500,,
20000,,
2500,,
2500,,
250000,,
147500,,
202500,,
2500,,
2500,,
112500,,
5000,,
2500,,
242500,,
182500,,
2500,,
295000,,
132500,,
40000,,
2500,,
132500,,
95000,,
22500,,
2500,,
2500,,
255000,,
2500,,
55000,,
72500,,
2500,,
257500,,
2500,,
40000,,
52500,,
10000,,
82500,,
300000,,
2500,,
190000,,
2500,,
35000,,
2500,,
2500,,
2500,,
85000,,
362500,,
182500,,
165000,,
5000,,
122500,,
2500,,
2500,,
2500,,
197500,,
110000,,
15000,,
2500,,
2500,,
2500,,
160000,,
367500,,
45000,,
2500,,
147500,,
5000,,
392500,,
2500,,
2500,,
2500,,
40000,,
2500,,
17500,,
120000,,
132500,,
2500,,
2500,,
2500,,
2500,,
52500,,
17500,,
2500,,
7500,,
5000,,
102500,,
87500,,
92500,,
7500,,
2500,,
22500,,
430000,,
2500,,
22500,,
12500,,
2500,,
390000,,
190000,,
32500,,
372500,,
7500,,
2500,,
345000,,
80000,,
17500,,
2500,,
480000,,
2500,,
90000,,
62500,,
2500,,
102500,,
357500,,
2500,,
402500,,
212500,,
2500,,
52500,,
2500,,
235000,,
430000,,
2500,,
107500,,
2500,,
2500,,
2500,,
10000,,
2500,,
5000,,
5000,,
477500,,
2500,,
285000,,
47500,,
282500,,
32500,,
2500,,
112500,,
2500,,
82500,,
2500,,
35000,,
57500,,
5000,,
242500,,
272500,,
2500,,
5000,,
2500,,
27500,,
127500,,
115000,,
5000,,
120000,,
107500,,
5000,,
2500,,
77500,,
2500,,
2500,,
125000,,
90000,,
207500,,
5000,,
282500,,
2500,,
82500,,
55000,,
2500,,
5000,,
2500,,
2500,,
100000,,
2500,,
7500,,
57500,,
117500,,
30000,,
32500,,
112500,,
90000,,
5000,,
90000,,
10000,,
147500,,
37500,,
352500,,
2500,,
412500,,
7500,,
2500,,
245000,,
2500,,
250000,,
65000,,
122500,,
32500,,
2500,,
5000,,
365000,,
225000,,
2500,,
490000,,
2500,,
2500,,
457500,,
75000,,
7500,,
40000,,
2500,,
165000,,
2500,,
2500,,
112500,,
2500,,
2500,,
2500,,
412500,,
67500,,
7500,,
40000,,
152500,,
142500,,
297500,,
671203,,
555976,,
550991,,
497430,,
487155,,
475834,,
447663,,
446797,,
441016,,
430087,,
419970,,
388025,,
387152,,
379138,,
375030,,
365716,,
351142,,
341950,,
336989,,
312684,,
291811,,
265667,,
224141,,
218252,,
215791,,
211238,,
191796,,
185968,,
185614,,
176048,,
170940,,
161139,,
149691,,
136817,,
135475,,
135410,,
126554,,
113703,,
105687,,
103512,,
96936,,
95173,,
69591,,
68081,,
61079,,
57643,,
52212,,
46473,,
45783,,
40920,,
39750,,
36254,,
34298,,
33629,,
28911,,
26342,,
20478,,
13414,,
356,,
0,,

 Negotiation Lengths 
Negotiation lengths 
 0-0, 0-1,0-2,1-0,1-1,1-2,2-0,2-1,2-2 
6,2,3,10,50,50,4,50,3
6,11,2,1,50,1,6,3,6
50,9,8,1,50,50,2,3,5
4,3,5,4,50,50,6,50,1
6,2,3,8,1,1,28,8,5
2,19,50,6,1,11,28,50,3
2,13,5,30,50,4,50,1,11
50,5,3,50,50,1,6,50,1
37,5,14,50,1,50,4,3,1
2,7,18,50,3,50,2,1,2
17,3,3,1,3,1,10,19,2
2,3,3,50,1,50,1,50,5
50,17,2,50,3,29,4,50,3
2,2,19,8,1,2,2,5,2
5,13,50,8,2,50,3,1,5
50,17,3,1,50,50,3,50,17
2,3,2,19,2,50,50,50,8
45,5,2,2,3,3,2,1,2
2,5,13,4,21,50,2,3,1
2,3,7,10,3,22,20,1,3
50,3,2,10,50,5,2,1,1
6,2,5,23,50,2,2,1,1
50,3,2,13,1,1,1,50,1
50,4,50,8,1,2,6,50,1
2,48,2,2,3,4,2,3,3
2,3,2,4,50,2,8,3,1
47,9,29,4,1,50,13,50,17
16,3,3,2,1,50,1,1,5
5,3,2,6,3,1,11,1,3
48,1,38,2,50,50,2,1,2
21,3,2,2,50,7,2,50,1
2,36,2,50,50,50,1,1,1
