753602 

ToM0, ToM1, ToM2
59,0,1
60,0,0

 Dominance frequency 
0.9999761147764609,6.634784316431442E-5,5.334366590410878E-4

  Ages 
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,5000
2500,2500,5000
5000,2500,2500
7500,2500,5000
2500,7500,2500
2500,7500,5000
2500,5000,2500
10000,2500,7500
2500,2500,7500
5000,7500,2500
2500,2500,2500
2500,12500,10000
2500,17500,10000
2500,17500,12500
2500,12500,12500
2500,2500,12500
2500,10000,2500
2500,17500,15000
22500,2500,2500
5000,2500,17500
2500,10000,22500
2500,22500,22500
2500,2500,20000
2500,2500,17500
40000,2500,2500
27500,25000,25000
2500,2500,5000
5000,17500,2500
45000,2500,2500
2500,25000,2500
2500,2500,25000
2500,7500,20000
40000,2500,30000
45000,7500,10000
55000,5000,27500
5000,10000,37500
35000,2500,32500
62500,5000,30000
12500,2500,20000
70000,20000,120000
2500,15000,
2500,2500,
57500,15000,
2500,45000,
80000,60000,
2500,72500,
37500,47500,
7500,70000,
57500,75000,
90000,80000,
47500,35000,
2500,17500,
32500,2500,
2500,15000,
2500,87500,
15000,2500,
65000,77500,
105000,2500,
2500,2500,
17500,27500,
75000,37500,
115000,47500,
27500,15000,
2500,85000,
2500,2500,
17500,140000,
67500,2500,
50000,120000,
95000,2500,
32500,45000,
2500,107500,
27500,45000,
2500,102500,
55000,65000,
55000,130000,
145000,67500,
2500,97500,
22500,167500,
30000,255000,
2500,15000,
2500,5000,
2500,225000,
55000,127500,
155000,2500,
52500,157500,
2500,72500,
25000,292500,
125000,105000,
110000,12500,
5000,182500,
5000,240000,
2500,422500,
2500,2500,
132500,132500,
2500,2500,
17500,80000,
177500,317500,
2500,645000,
2500,,
2500,,
27500,,
2500,,
137500,,
55000,,
2500,,
55000,,
2500,,
2500,,
227500,,
67500,,
217500,,
235000,,
62500,,
2500,,
210000,,
60000,,
7500,,
7500,,
50000,,
2500,,
7500,,
30000,,
2500,,
272500,,
2500,,
277500,,
210000,,
215000,,
2500,,
2500,,
135000,,
2500,,
2500,,
265000,,
2500,,
2500,,
2500,,
5000,,
12500,,
5000,,
160000,,
137500,,
167500,,
5000,,
12500,,
2500,,
2500,,
37500,,
2500,,
2500,,
37500,,
2500,,
62500,,
2500,,
17500,,
2500,,
347500,,
187500,,
22500,,
40000,,
377500,,
322500,,
377500,,
2500,,
370000,,
300000,,
7500,,
35000,,
7500,,
17500,,
5000,,
2500,,
5000,,
2500,,
5000,,
2500,,
72500,,
272500,,
402500,,
5000,,
90000,,
205000,,
395000,,
370000,,
155000,,
2500,,
330000,,
2500,,
425000,,
152500,,
105000,,
230000,,
210000,,
35000,,
220000,,
390000,,
215000,,
457500,,
10000,,
210000,,
2500,,
127500,,
517500,,
15000,,
130000,,
5000,,
2500,,
50000,,
2500,,
122500,,
125000,,
2500,,
142500,,
2500,,
2500,,
147500,,
2500,,
505000,,
75000,,
10000,,
155000,,
342500,,
2500,,
5000,,
200000,,
22500,,
472500,,
347500,,
17500,,
2500,,
322500,,
97500,,
2500,,
210000,,
2500,,
505000,,
2500,,
225000,,
2500,,
160000,,
2500,,
95000,,
2500,,
97500,,
157500,,
2500,,
57500,,
82500,,
105000,,
342500,,
5000,,
137500,,
2500,,
2500,,
195000,,
2500,,
202500,,
2500,,
617500,,
67500,,
22500,,
287500,,
17500,,
185000,,
25000,,
437500,,
20000,,
135000,,
2500,,
5000,,
70000,,
125000,,
235000,,
15000,,
2500,,
2500,,
70000,,
2500,,
2500,,
155000,,
2500,,
437500,,
2500,,
105000,,
90000,,
310000,,
412500,,
165000,,
10000,,
265000,,
82500,,
2500,,
50000,,
2500,,
2500,,
102500,,
5000,,
688768,,
636197,,
623782,,
623603,,
608383,,
603384,,
546811,,
535085,,
514115,,
510049,,
505447,,
504023,,
488786,,
479312,,
378546,,
377545,,
367576,,
319607,,
316936,,
304344,,
276349,,
275223,,
231224,,
216868,,
205764,,
195730,,
188651,,
164587,,
162923,,
154382,,
146771,,
140429,,
139406,,
137214,,
122604,,
105332,,
99957,,
92417,,
88419,,
83238,,
83236,,
79829,,
79156,,
75342,,
63676,,
55153,,
53815,,
53359,,
51119,,
46815,,
42511,,
32252,,
24857,,
19234,,
18295,,
15823,,
7356,,
6342,,
3443,,
0,,

 Negotiation Lengths 
Negotiation lengths 
 0-0, 0-1,0-2,1-0,1-1,1-2,2-0,2-1,2-2 
47,3,2,2,50,50,1,50,9
50,2,3,10,50,4,4,3,50
6,19,37,10,50,50,9,50,1
6,3,3,6,19,2,2,4,50
6,2,21,10,1,6,1,16,3
