1533749 

ToM0, ToM1, ToM2
59,1,0
60,0,0

 Dominance frequency 
0.9901581156263305,2.9535433065732314E-4,0.010100074914376584

  Ages 
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
7500,2500,2500
2500,2500,2500
5000,5000,2500
2500,2500,2500
5000,5000,2500
2500,2500,2500
2500,2500,2500
7500,5000,2500
25000,2500,2500
2500,2500,5000
2500,12500,7500
7500,15000,7500
2500,15000,7500
32500,2500,12500
22500,2500,12500
2500,12500,15000
5000,20000,2500
20000,22500,17500
2500,20000,20000
37500,25000,22500
52500,10000,20000
10000,2500,2500
70000,52500,2500
37500,2500,22500
2500,62500,27500
2500,65000,2500
72500,72500,2500
2500,2500,22500
85000,75000,27500
2500,27500,32500
87500,70000,30000
87500,5000,5000
97500,92500,7500
80000,120000,40000
2500,42500,42500
2500,140000,2500
20000,2500,47500
45000,7500,52500
32500,140000,47500
17500,57500,30000
2500,2500,57500
2500,5000,62500
142500,137500,57500
162500,2500,25000
2500,300000,57500
45000,47500,87500
2500,2500,50000
162500,17500,102500
112500,2500,42500
2500,30000,122500
2500,2500,75000
147500,20000,27500
157500,2500,2500
55000,407500,2500
182500,467500,95000
185000,135000,35000
175000,295000,
55000,12500,
5000,2500,
35000,207500,
157500,15000,
62500,2500,
217500,200000,
160000,595000,
55000,335000,
2500,267500,
2500,185000,
2500,5000,
2500,2500,
2500,70000,
230000,160000,
2500,222500,
142500,50000,
265000,190000,
102500,15000,
82500,30000,
7500,675000,
272500,5000,
230000,150000,
172500,232500,
25000,,
5000,,
122500,,
217500,,
2500,,
130000,,
2500,,
2500,,
217500,,
15000,,
265000,,
2500,,
285000,,
52500,,
2500,,
2500,,
2500,,
165000,,
2500,,
207500,,
312500,,
40000,,
20000,,
177500,,
290000,,
347500,,
147500,,
350000,,
127500,,
175000,,
250000,,
2500,,
2500,,
372500,,
342500,,
295000,,
175000,,
237500,,
10000,,
2500,,
82500,,
5000,,
2500,,
367500,,
370000,,
2500,,
57500,,
197500,,
375000,,
100000,,
2500,,
442500,,
2500,,
425000,,
222500,,
427500,,
222500,,
17500,,
2500,,
110000,,
190000,,
15000,,
460000,,
332500,,
2500,,
2500,,
2500,,
2500,,
2500,,
5000,,
25000,,
2500,,
2500,,
2500,,
2500,,
2500,,
2500,,
2500,,
155000,,
2500,,
2500,,
2500,,
2500,,
215000,,
32500,,
2500,,
2500,,
2500,,
282500,,
317500,,
57500,,
2500,,
172500,,
2500,,
2500,,
165000,,
135000,,
170000,,
40000,,
10000,,
2500,,
150000,,
180000,,
2500,,
32500,,
2500,,
102500,,
70000,,
10000,,
127500,,
87500,,
32500,,
470000,,
60000,,
480000,,
85000,,
2500,,
500000,,
65000,,
120000,,
30000,,
595000,,
2500,,
240000,,
2500,,
97500,,
2500,,
255000,,
182500,,
77500,,
2500,,
2500,,
85000,,
97500,,
2500,,
2500,,
135000,,
2500,,
570000,,
455000,,
2500,,
142500,,
297500,,
2500,,
587500,,
95000,,
37500,,
70000,,
2500,,
155000,,
2500,,
327500,,
2500,,
2500,,
2500,,
192500,,
2500,,
5000,,
115000,,
167500,,
250000,,
2500,,
252500,,
75000,,
7500,,
7500,,
2500,,
2500,,
7500,,
392500,,
57500,,
2500,,
5000,,
2500,,
5000,,
2500,,
292500,,
72500,,
2500,,
622500,,
2500,,
2500,,
2500,,
77500,,
297500,,
155000,,
117500,,
10000,,
337500,,
430000,,
75000,,
205000,,
7500,,
87500,,
110000,,
2500,,
65000,,
402500,,
5000,,
817500,,
17500,,
40000,,
305000,,
2500,,
105000,,
2500,,
52500,,
2500,,
72500,,
2500,,
582500,,
267500,,
5000,,
2500,,
55000,,
2500,,
2500,,
2500,,
2500,,
342500,,
302500,,
5000,,
2500,,
432500,,
65000,,
150000,,
5000,,
222500,,
2500,,
2500,,
2500,,
5000,,
40000,,
2500,,
30000,,
2500,,
122500,,
2500,,
5000,,
160000,,
2500,,
2500,,
2500,,
45000,,
2500,,
2500,,
35000,,
235000,,
2500,,
260000,,
5000,,
315000,,
20000,,
7500,,
177500,,
430000,,
2500,,
55000,,
2500,,
302500,,
457500,,
607500,,
645000,,
267500,,
5000,,
2500,,
2500,,
2500,,
735000,,
90000,,
2500,,
92500,,
2500,,
2500,,
137500,,
2500,,
520000,,
2500,,
82500,,
90000,,
5000,,
165000,,
2500,,
2500,,
22500,,
32500,,
2500,,
170000,,
57500,,
155000,,
122500,,
12500,,
5000,,
210000,,
105000,,
702500,,
47500,,
500000,,
135000,,
2500,,
90000,,
237500,,
870000,,
745000,,
145000,,
2500,,
95000,,
502500,,
402500,,
2500,,
202500,,
2500,,
2500,,
2500,,
2500,,
185000,,
202500,,
2500,,
2500,,
327500,,
2500,,
317500,,
572500,,
412500,,
77500,,
5000,,
2500,,
387500,,
172500,,
132500,,
10000,,
2500,,
327500,,
2500,,
250000,,
122500,,
177500,,
242500,,
2500,,
2500,,
30000,,
235000,,
20000,,
5000,,
867500,,
857500,,
195000,,
22500,,
340000,,
25000,,
35000,,
32500,,
32500,,
115000,,
2500,,
2500,,
2500,,
2500,,
2500,,
2500,,
2500,,
420000,,
352500,,
2500,,
10000,,
185000,,
327500,,
747500,,
217500,,
305000,,
37500,,
2500,,
2500,,
205000,,
2500,,
2500,,
2500,,
22500,,
2500,,
2500,,
7500,,
227500,,
2500,,
177500,,
377500,,
2500,,
2500,,
20000,,
2500,,
47500,,
2500,,
5000,,
652500,,
165000,,
732500,,
2500,,
2500,,
2500,,
2500,,
125000,,
7500,,
145000,,
2500,,
657500,,
2500,,
2500,,
145000,,
72500,,
2500,,
140000,,
2500,,
2500,,
2500,,
2500,,
2500,,
2500,,
7500,,
2500,,
37500,,
592500,,
2500,,
105000,,
2500,,
237500,,
12500,,
2500,,
845000,,
2500,,
685000,,
122500,,
2500,,
2500,,
85000,,
80000,,
2500,,
237500,,
2500,,
2500,,
265000,,
2500,,
2500,,
485000,,
5000,,
2500,,
132500,,
77500,,
172500,,
10000,,
182500,,
495000,,
627500,,
