916423 

ToM0, ToM1, ToM2
59,1,0
60,0,0

 Dominance frequency 
0.99943039528603,3.6664211473934035E-4,8.205799710832856E-4

  Ages 
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,5000
2500,2500,2500
2500,2500,2500
2500,2500,7500
2500,2500,2500
2500,5000,10000
2500,7500,10000
2500,10000,2500
2500,2500,12500
10000,2500,2500
2500,2500,2500
2500,2500,15000
2500,5000,15000
15000,15000,15000
2500,32500,17500
2500,37500,17500
2500,2500,15000
40000,50000,10000
2500,30000,22500
2500,17500,2500
2500,60000,30000
2500,47500,30000
42500,2500,35000
42500,85000,2500
55000,57500,17500
17500,30000,37500
15000,140000,60000
2500,155000,67500
2500,177500,35000
2500,22500,5000
2500,7500,2500
55000,137500,2500
2500,7500,52500
5000,82500,17500
2500,125000,50000
12500,37500,47500
52500,272500,
2500,2500,
2500,302500,
85000,162500,
2500,182500,
5000,20000,
97500,87500,
82500,142500,
2500,2500,
2500,7500,
115000,22500,
2500,190000,
47500,50000,
132500,542500,
50000,2500,
67500,2500,
142500,385000,
2500,,
152500,,
100000,,
15000,,
125000,,
2500,,
120000,,
125000,,
102500,,
170000,,
180000,,
112500,,
2500,,
2500,,
180000,,
187500,,
182500,,
2500,,
2500,,
157500,,
2500,,
2500,,
187500,,
22500,,
205000,,
2500,,
65000,,
75000,,
170000,,
2500,,
162500,,
42500,,
210000,,
2500,,
15000,,
2500,,
130000,,
2500,,
182500,,
237500,,
242500,,
2500,,
2500,,
2500,,
2500,,
252500,,
2500,,
5000,,
2500,,
7500,,
22500,,
45000,,
65000,,
2500,,
20000,,
5000,,
42500,,
62500,,
2500,,
275000,,
2500,,
282500,,
22500,,
282500,,
62500,,
105000,,
212500,,
7500,,
312500,,
100000,,
330000,,
172500,,
2500,,
37500,,
185000,,
205000,,
92500,,
42500,,
2500,,
2500,,
2500,,
5000,,
2500,,
2500,,
50000,,
215000,,
2500,,
347500,,
7500,,
2500,,
2500,,
7500,,
92500,,
2500,,
355000,,
12500,,
367500,,
187500,,
2500,,
2500,,
2500,,
12500,,
177500,,
385000,,
12500,,
2500,,
42500,,
2500,,
55000,,
2500,,
337500,,
405000,,
405000,,
5000,,
202500,,
5000,,
2500,,
75000,,
75000,,
245000,,
367500,,
202500,,
2500,,
22500,,
40000,,
340000,,
132500,,
177500,,
117500,,
2500,,
290000,,
2500,,
2500,,
2500,,
82500,,
455000,,
2500,,
2500,,
2500,,
375000,,
125000,,
2500,,
45000,,
2500,,
70000,,
25000,,
2500,,
27500,,
70000,,
5000,,
227500,,
2500,,
2500,,
190000,,
2500,,
55000,,
2500,,
245000,,
2500,,
252500,,
257500,,
525000,,
517500,,
190000,,
2500,,
342500,,
2500,,
2500,,
2500,,
2500,,
12500,,
5000,,
160000,,
135000,,
195000,,
130000,,
2500,,
2500,,
450000,,
2500,,
2500,,
2500,,
205000,,
5000,,
155000,,
2500,,
165000,,
225000,,
37500,,
50000,,
2500,,
227500,,
102500,,
135000,,
2500,,
2500,,
2500,,
395000,,
145000,,
87500,,
2500,,
467500,,
2500,,
332500,,
137500,,
5000,,
87500,,
595000,,
2500,,
7500,,
475000,,
57500,,
2500,,
220000,,
2500,,
42500,,
175000,,
2500,,
275000,,
2500,,
60000,,
147500,,
2500,,
35000,,
215000,,
2500,,
85000,,
7500,,
305000,,
2500,,
147500,,
32500,,
45000,,
255000,,
30000,,
2500,,
307500,,
2500,,
220000,,
420000,,
280000,,
10000,,
2500,,
2500,,
127500,,
27500,,
2500,,
37500,,
35000,,
2500,,
462500,,
107500,,
42500,,
2500,,
35000,,
2500,,
2500,,
145000,,
290000,,
2500,,
2500,,
5000,,
2500,,
10000,,
202500,,
297500,,
2500,,
2500,,
77500,,
122500,,
185000,,
55000,,
37500,,
135000,,
265000,,
2500,,
2500,,
2500,,
82500,,
255000,,
797500,,
2500,,
7500,,
7500,,
105000,,
2500,,
2500,,
795000,,
2500,,
497500,,
2500,,
250000,,
120000,,
485000,,
27500,,
162500,,
470000,,
25000,,
300000,,
5000,,
32500,,
2500,,
207500,,
2500,,
135000,,
10000,,
2500,,
422500,,
410000,,
2500,,
2500,,
2500,,
2500,,
2500,,
800000,,
2500,,
2500,,
257500,,
62500,,
2500,,
2500,,
2500,,
20000,,
492500,,
2500,,
55000,,
292500,,
372500,,
2500,,
2500,,
2500,,
615000,,
92500,,
165000,,
115000,,
230000,,
2500,,
2500,,
2500,,
15000,,
107500,,
2500,,
125000,,
2500,,
337500,,
2500,,
752500,,
676835,,
616716,,
544614,,
525203,,
414671,,
409453,,
394094,,
370530,,
368323,,
361322,,
357948,,
345358,,
334591,,
316565,,
290121,,
248268,,
229668,,
201825,,
197617,,
187167,,
181638,,
177589,,
171071,,
154597,,
145946,,
145241,,
135413,,
124045,,
123353,,
121220,,
105178,,
95672,,
95293,,
89195,,
85904,,
83056,,
76589,,
71350,,
70040,,
68836,,
62449,,
58149,,
50067,,
40691,,
37811,,
35612,,
30423,,
30295,,
29922,,
26552,,
24465,,
20720,,
16183,,
12095,,
10585,,
9323,,
1742,,
931,,
268,,
0,,

 Negotiation Lengths 
Negotiation lengths 
 0-0, 0-1,0-2,1-0,1-1,1-2,2-0,2-1,2-2 
50,3,5,10,50,50,1,1,5
6,17,14,2,50,30,1,50,50
6,3,3,1,50,50,16,50,50
6,3,5,10,1,50,2,2,50
2,50,7,4,1,1,4,50,50
4,3,5,4,50,50,2,1,5
4,3,3,7,50,1,2,1,3
10,2,3,12,50,50,50,50,1
9,24,11,4,50,2,6,1,50
19,7,38,6,38,6,7,1,50
3,12,5,1,1,1,50,32,3
6,2,2,1,1,1,12,1,3
50,12,2,10,1,4,7,50,3
3,3,2,4,1,50,18,50,2
50,2,3,1,50,50,49,1,4
5,3,7,1,1,50,25,5,32
6,5,2,2,1,50,2,2,2
23,5,2,50,50,2,2,3,2
6,36,42,24,2,50,2,2,50
2,50,50,50,50,1,1,2,2
50,3,6,24,30,50,1,13,3
