1716523 

ToM0, ToM1, ToM2
59,1,0
60,0,0

 Dominance frequency 
0.999570644179374,5.208196792939223E-4,4.0780064374244475E-6

  Ages 
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,5000
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,5000,10000
2500,2500,2500
2500,5000,2500
2500,5000,15000
2500,2500,17500
7500,7500,2500
2500,5000,22500
2500,7500,15000
5000,7500,30000
2500,2500,30000
2500,7500,32500
17500,7500,37500
12500,2500,2500
2500,2500,2500
27500,10000,35000
5000,7500,2500
2500,2500,2500
2500,22500,52500
35000,25000,55000
2500,20000,42500
45000,47500,22500
47500,50000,57500
2500,55000,35000
25000,2500,2500
2500,2500,35000
2500,2500,10000
2500,22500,60000
2500,135000,42500
2500,97500,15000
67500,155000,7500
62500,27500,37500
57500,175000,67500
55000,225000,25000
2500,335000,2500
20000,50000,10000
5000,105000,45000
65000,105000,87500
2500,92500,77500
90000,252500,35000
30000,57500,2500
25000,220000,55000
2500,2500,112500
97500,55000,12500
95000,2500,60000
102500,237500,160000
7500,315000,147500
2500,2500,2500
20000,2500,70000
37500,2500,7500
2500,95000,
12500,87500,
50000,2500,
2500,55000,
2500,5000,
112500,155000,
5000,165000,
2500,947500,
5000,890000,
5000,100000,
17500,2500,
75000,2500,
17500,2500,
52500,97500,
145000,317500,
2500,172500,
80000,2500,
72500,250000,
152500,20000,
2500,2500,
162500,17500,
155000,380000,
2500,205000,
50000,287500,
162500,30000,
5000,2500,
15000,192500,
75000,17500,
130000,2500,
2500,127500,
2500,370000,
130000,,
2500,,
2500,,
187500,,
2500,,
187500,,
2500,,
180000,,
5000,,
2500,,
2500,,
175000,,
2500,,
20000,,
145000,,
2500,,
2500,,
2500,,
130000,,
2500,,
85000,,
175000,,
207500,,
10000,,
40000,,
2500,,
2500,,
5000,,
2500,,
255000,,
2500,,
2500,,
145000,,
120000,,
20000,,
2500,,
17500,,
115000,,
35000,,
2500,,
5000,,
2500,,
2500,,
15000,,
282500,,
17500,,
2500,,
225000,,
290000,,
30000,,
290000,,
2500,,
2500,,
270000,,
2500,,
150000,,
117500,,
192500,,
60000,,
207500,,
5000,,
2500,,
240000,,
2500,,
2500,,
232500,,
65000,,
195000,,
290000,,
2500,,
2500,,
192500,,
365000,,
2500,,
85000,,
110000,,
2500,,
5000,,
5000,,
267500,,
2500,,
2500,,
310000,,
295000,,
2500,,
167500,,
277500,,
2500,,
70000,,
215000,,
72500,,
30000,,
250000,,
150000,,
27500,,
2500,,
5000,,
307500,,
2500,,
82500,,
22500,,
2500,,
2500,,
10000,,
2500,,
162500,,
2500,,
242500,,
107500,,
415000,,
317500,,
10000,,
87500,,
2500,,
455000,,
2500,,
102500,,
57500,,
2500,,
85000,,
187500,,
5000,,
465000,,
2500,,
17500,,
5000,,
2500,,
2500,,
290000,,
320000,,
7500,,
170000,,
32500,,
235000,,
112500,,
160000,,
2500,,
395000,,
70000,,
45000,,
2500,,
45000,,
115000,,
2500,,
37500,,
510000,,
2500,,
2500,,
312500,,
92500,,
172500,,
2500,,
20000,,
10000,,
95000,,
2500,,
232500,,
2500,,
2500,,
180000,,
32500,,
2500,,
2500,,
267500,,
2500,,
185000,,
217500,,
447500,,
2500,,
240000,,
15000,,
2500,,
107500,,
12500,,
192500,,
135000,,
37500,,
2500,,
160000,,
2500,,
205000,,
660000,,
70000,,
482500,,
2500,,
690000,,
240000,,
47500,,
12500,,
147500,,
7500,,
152500,,
2500,,
252500,,
2500,,
442500,,
2500,,
2500,,
52500,,
2500,,
395000,,
2500,,
262500,,
7500,,
115000,,
47500,,
185000,,
22500,,
35000,,
127500,,
47500,,
92500,,
137500,,
605000,,
37500,,
2500,,
2500,,
2500,,
695000,,
2500,,
47500,,
107500,,
2500,,
402500,,
5000,,
280000,,
115000,,
240000,,
37500,,
2500,,
2500,,
195000,,
2500,,
50000,,
262500,,
155000,,
487500,,
622500,,
72500,,
112500,,
355000,,
27500,,
447500,,
385000,,
2500,,
672500,,
2500,,
2500,,
867500,,
385000,,
25000,,
112500,,
2500,,
762500,,
265000,,
72500,,
2500,,
2500,,
2500,,
5000,,
10000,,
2500,,
337500,,
12500,,
517500,,
150000,,
195000,,
127500,,
2500,,
17500,,
2500,,
5000,,
2500,,
2500,,
2500,,
2500,,
2500,,
552500,,
70000,,
2500,,
30000,,
340000,,
2500,,
867500,,
2500,,
117500,,
5000,,
5000,,
7500,,
2500,,
487500,,
145000,,
230000,,
117500,,
127500,,
142500,,
157500,,
2500,,
20000,,
62500,,
207500,,
310000,,
155000,,
105000,,
2500,,
2500,,
222500,,
2500,,
37500,,
25000,,
447500,,
2500,,
150000,,
480000,,
647500,,
20000,,
2500,,
120000,,
7500,,
2500,,
2500,,
2500,,
72500,,
345000,,
650000,,
2500,,
522500,,
87500,,
117500,,
777500,,
152500,,
550000,,
180000,,
122500,,
2500,,
2500,,
30000,,
2500,,
10000,,
300000,,
125000,,
142500,,
165000,,
82500,,
222500,,
275000,,
2500,,
205000,,
267500,,
2500,,
990000,,
67500,,
150000,,
360000,,
207500,,
2500,,
37500,,
2500,,
2500,,
185000,,
2500,,
347500,,
642500,,
120000,,
2500,,
5000,,
730000,,
20000,,
372500,,
112500,,
60000,,
215000,,
2500,,
5000,,
240000,,
97500,,
210000,,
415000,,
202500,,
7500,,
70000,,
230000,,
5000,,
5000,,
260000,,
2500,,
202500,,
140000,,
2500,,
50000,,
7500,,
12500,,
227500,,
2500,,
2500,,
2500,,
312500,,
70000,,
12500,,
187500,,
2500,,
185000,,
525000,,
737500,,
2500,,
82500,,
2500,,
27500,,
2500,,
22500,,
2500,,
157500,,
110000,,
92500,,
120000,,
35000,,
390000,,
212500,,
2500,,
145000,,
167500,,
460000,,
10000,,
2500,,
32500,,
45000,,
5000,,
220000,,
17500,,
145000,,
175000,,
2500,,
2500,,
55000,,
100000,,
2500,,
27500,,
2500,,
2500,,
35000,,
7500,,
2500,,
227500,,
2500,,
2500,,
555000,,
