687386 

ToM0, ToM1, ToM2
59,0,1
60,0,0

 Dominance frequency 
0.9768267703247656,3.7387909012086333E-4,0.023734775701641578

  Ages 
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
5000,2500,5000
2500,2500,5000
2500,2500,5000
2500,7500,5000
10000,2500,2500
2500,7500,10000
2500,7500,10000
35000,2500,10000
22500,10000,10000
2500,12500,2500
2500,10000,12500
2500,2500,2500
2500,12500,12500
27500,15000,15000
2500,2500,15000
2500,7500,15000
60000,20000,15000
7500,20000,15000
57500,15000,17500
62500,32500,2500
57500,32500,7500
2500,2500,15000
72500,2500,17500
90000,32500,17500
22500,32500,2500
55000,27500,2500
90000,2500,17500
72500,2500,2500
30000,2500,7500
105000,2500,30000
60000,7500,15000
110000,40000,30000
20000,20000,30000
80000,87500,2500
2500,92500,22500
2500,82500,17500
2500,2500,7500
132500,105000,2500
7500,2500,7500
30000,165000,37500
2500,5000,50000
2500,2500,37500
110000,70000,47500
147500,232500,52500
82500,15000,47500
27500,2500,2500
2500,282500,45000
35000,55000,2500
2500,67500,75000
160000,210000,75000
122500,2500,117500
2500,670000,25000
2500,,15000
10000,,135000
160000,,2500
100000,,2500
137500,,55000
2500,,27500
190000,,
45000,,
135000,,
2500,,
72500,,
2500,,
217500,,
227500,,
115000,,
2500,,
2500,,
237500,,
155000,,
2500,,
242500,,
152500,,
2500,,
212500,,
30000,,
2500,,
212500,,
2500,,
2500,,
195000,,
47500,,
235000,,
2500,,
242500,,
2500,,
2500,,
2500,,
265000,,
265000,,
2500,,
7500,,
165000,,
42500,,
2500,,
35000,,
5000,,
2500,,
137500,,
97500,,
157500,,
2500,,
30000,,
212500,,
222500,,
45000,,
250000,,
230000,,
45000,,
52500,,
5000,,
55000,,
2500,,
252500,,
2500,,
82500,,
2500,,
295000,,
17500,,
2500,,
5000,,
2500,,
77500,,
67500,,
192500,,
140000,,
225000,,
15000,,
2500,,
2500,,
2500,,
2500,,
12500,,
2500,,
17500,,
45000,,
322500,,
2500,,
97500,,
5000,,
175000,,
247500,,
2500,,
102500,,
215000,,
2500,,
65000,,
270000,,
2500,,
60000,,
97500,,
20000,,
15000,,
197500,,
82500,,
5000,,
45000,,
2500,,
405000,,
80000,,
40000,,
365000,,
27500,,
2500,,
400000,,
82500,,
2500,,
52500,,
375000,,
95000,,
365000,,
27500,,
92500,,
2500,,
295000,,
27500,,
2500,,
282500,,
137500,,
165000,,
135000,,
245000,,
367500,,
115000,,
2500,,
5000,,
152500,,
70000,,
2500,,
350000,,
45000,,
2500,,
2500,,
150000,,
152500,,
447500,,
145000,,
150000,,
7500,,
2500,,
5000,,
2500,,
215000,,
30000,,
112500,,
2500,,
110000,,
97500,,
227500,,
2500,,
95000,,
25000,,
95000,,
322500,,
7500,,
90000,,
2500,,
122500,,
95000,,
367500,,
147500,,
15000,,
87500,,
12500,,
125000,,
60000,,
2500,,
310000,,
237500,,
430000,,
627500,,
615000,,
2500,,
2500,,
2500,,
70000,,
195000,,
135000,,
2500,,
5000,,
652500,,
2500,,
5000,,
67500,,
187500,,
150000,,
385000,,
97500,,
2500,,
2500,,
12500,,
377500,,
280000,,
2500,,
627500,,
2500,,
601804,,
584532,,
543667,,
481026,,
445033,,
422175,,
416166,,
405700,,
382355,,
382245,,
360101,,
352304,,
351394,,
350746,,
333319,,
326322,,
322992,,
281176,,
280421,,
273072,,
269519,,
267873,,
264897,,
260814,,
229880,,
222392,,
211133,,
206911,,
196859,,
191933,,
189674,,
188686,,
156203,,
147472,,
147296,,
143450,,
143170,,
130654,,
93908,,
69284,,
66365,,
65971,,
65803,,
60634,,
45936,,
39614,,
38542,,
31955,,
31807,,
29673,,
19217,,
18801,,
17904,,
14593,,
11027,,
2895,,
2042,,
1927,,
958,,
0,,

 Negotiation Lengths 
Negotiation lengths 
 0-0, 0-1,0-2,1-0,1-1,1-2,2-0,2-1,2-2 
4,2,3,12,50,50,4,50,50
50,2,5,12,50,50,4,5,3
2,50,5,4,50,50,1,5,50
6,50,3,1,50,50,4,5,3
14,5,8,48,1,50,1,50,3
6,5,25,8,2,8,1,50,50
35,2,5,1,50,4,1,50,1
2,3,4,8,1,4,8,50,12
7,5,3,1,5,50,2,3,16
6,3,10,8,50,2,17,3,50
50,5,2,8,50,50,2,50,50
2,3,20,6,50,50,2,3,50
2,50,2,6,2,1,6,3,50
2,2,44,4,1,50,7,3,50
18,5,2,4,50,6,2,1,2
11,3,3,8,30,1,2,3,1
