1530231 

ToM0, ToM1, ToM2
59,1,0
60,0,0

 Dominance frequency 
0.9919639688857841,6.482672900140044E-4,0.008040605580980152

  Ages 
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,5000
2500,2500,2500
2500,2500,2500
2500,2500,2500
7500,5000,2500
10000,5000,2500
2500,7500,7500
2500,7500,5000
2500,2500,2500
2500,7500,2500
2500,2500,2500
2500,7500,5000
2500,12500,2500
2500,10000,2500
5000,7500,10000
5000,2500,12500
27500,2500,12500
2500,12500,2500
2500,7500,2500
35000,2500,10000
2500,22500,15000
35000,25000,2500
2500,2500,17500
27500,27500,2500
37500,2500,17500
47500,25000,2500
2500,5000,12500
2500,40000,20000
52500,40000,20000
17500,32500,17500
2500,52500,22500
60000,57500,22500
2500,2500,5000
37500,5000,20000
50000,30000,15000
2500,2500,2500
60000,2500,32500
55000,75000,45000
55000,80000,15000
55000,2500,45000
50000,115000,65000
32500,12500,27500
2500,37500,82500
2500,62500,77500
2500,147500,82500
70000,2500,92500
7500,2500,72500
57500,25000,
20000,40000,
12500,142500,
2500,160000,
2500,147500,
2500,17500,
5000,42500,
2500,2500,
102500,202500,
20000,47500,
2500,85000,
2500,320000,
102500,132500,
40000,315000,
125000,37500,
27500,2500,
2500,97500,
25000,5000,
2500,77500,
127500,510000,
2500,47500,
2500,65000,
67500,32500,
2500,182500,
127500,7500,
2500,57500,
75000,195000,
127500,2500,
147500,35000,
2500,2500,
147500,147500,
95000,2500,
2500,17500,
175000,40000,
167500,12500,
2500,2500,
150000,60000,
135000,35000,
2500,157500,
147500,70000,
2500,30000,
45000,85000,
92500,7500,
137500,62500,
2500,477500,
47500,180000,
45000,100000,
17500,25000,
225000,132500,
170000,95000,
2500,142500,
2500,62500,
97500,257500,
115000,367500,
2500,30000,
112500,330000,
2500,2500,
242500,2500,
112500,362500,
202500,347500,
242500,2500,
5000,410000,
5000,247500,
252500,32500,
280000,135000,
50000,,
7500,,
210000,,
245000,,
145000,,
90000,,
7500,,
252500,,
192500,,
5000,,
2500,,
5000,,
2500,,
2500,,
15000,,
277500,,
2500,,
330000,,
177500,,
60000,,
10000,,
160000,,
155000,,
320000,,
307500,,
362500,,
40000,,
5000,,
47500,,
132500,,
262500,,
5000,,
20000,,
5000,,
222500,,
7500,,
60000,,
5000,,
32500,,
147500,,
25000,,
2500,,
37500,,
230000,,
390000,,
180000,,
150000,,
12500,,
2500,,
22500,,
5000,,
2500,,
290000,,
150000,,
425000,,
305000,,
2500,,
92500,,
105000,,
30000,,
402500,,
430000,,
407500,,
2500,,
2500,,
2500,,
372500,,
2500,,
2500,,
2500,,
5000,,
145000,,
67500,,
347500,,
165000,,
327500,,
72500,,
215000,,
370000,,
475000,,
2500,,
162500,,
2500,,
280000,,
130000,,
267500,,
20000,,
2500,,
132500,,
2500,,
2500,,
450000,,
2500,,
357500,,
200000,,
92500,,
2500,,
2500,,
2500,,
100000,,
2500,,
152500,,
135000,,
2500,,
77500,,
12500,,
365000,,
2500,,
132500,,
2500,,
7500,,
185000,,
2500,,
2500,,
147500,,
55000,,
2500,,
157500,,
2500,,
12500,,
2500,,
50000,,
107500,,
32500,,
135000,,
355000,,
2500,,
2500,,
2500,,
145000,,
235000,,
2500,,
2500,,
92500,,
590000,,
272500,,
140000,,
5000,,
2500,,
112500,,
157500,,
2500,,
2500,,
135000,,
77500,,
2500,,
2500,,
2500,,
625000,,
2500,,
495000,,
175000,,
2500,,
285000,,
2500,,
20000,,
517500,,
2500,,
2500,,
2500,,
497500,,
2500,,
322500,,
22500,,
2500,,
175000,,
165000,,
742500,,
50000,,
5000,,
222500,,
82500,,
62500,,
307500,,
97500,,
2500,,
175000,,
327500,,
540000,,
5000,,
2500,,
2500,,
5000,,
290000,,
2500,,
102500,,
25000,,
2500,,
495000,,
760000,,
5000,,
10000,,
420000,,
407500,,
2500,,
2500,,
2500,,
2500,,
2500,,
2500,,
95000,,
2500,,
162500,,
357500,,
775000,,
2500,,
15000,,
345000,,
37500,,
5000,,
2500,,
2500,,
2500,,
285000,,
42500,,
22500,,
242500,,
325000,,
60000,,
147500,,
82500,,
142500,,
2500,,
472500,,
10000,,
242500,,
2500,,
40000,,
20000,,
115000,,
2500,,
60000,,
620000,,
85000,,
2500,,
755000,,
2500,,
75000,,
12500,,
65000,,
2500,,
312500,,
5000,,
122500,,
2500,,
27500,,
15000,,
332500,,
2500,,
2500,,
447500,,
62500,,
130000,,
145000,,
462500,,
107500,,
2500,,
2500,,
2500,,
65000,,
7500,,
2500,,
810000,,
10000,,
2500,,
140000,,
2500,,
172500,,
2500,,
312500,,
5000,,
337500,,
97500,,
65000,,
2500,,
47500,,
237500,,
2500,,
140000,,
2500,,
7500,,
2500,,
2500,,
2500,,
42500,,
32500,,
72500,,
2500,,
40000,,
77500,,
2500,,
5000,,
162500,,
7500,,
137500,,
92500,,
135000,,
332500,,
262500,,
130000,,
5000,,
40000,,
2500,,
65000,,
5000,,
2500,,
102500,,
202500,,
272500,,
115000,,
2500,,
22500,,
5000,,
227500,,
40000,,
615000,,
80000,,
2500,,
92500,,
2500,,
5000,,
2500,,
32500,,
2500,,
2500,,
552500,,
55000,,
202500,,
2500,,
15000,,
110000,,
2500,,
267500,,
67500,,
175000,,
5000,,
2500,,
147500,,
220000,,
67500,,
365000,,
205000,,
2500,,
200000,,
462500,,
5000,,
22500,,
5000,,
2500,,
152500,,
2500,,
255000,,
600000,,
340000,,
102500,,
5000,,
2500,,
5000,,
367500,,
7500,,
2500,,
242500,,
327500,,
27500,,
217500,,
730000,,
127500,,
2500,,
2500,,
72500,,
670000,,
140000,,
2500,,
2500,,
2500,,
2500,,
2500,,
270000,,
115000,,
320000,,
85000,,
7500,,
2500,,
2500,,
270000,,
80000,,
2500,,
37500,,
2500,,
2500,,
265000,,
2500,,
497500,,
17500,,
2500,,
2500,,
2500,,
167500,,
297500,,
2500,,
97500,,
60000,,
235000,,
742500,,
2500,,
67500,,
20000,,
5000,,
80000,,
2500,,
47500,,
505000,,
197500,,
