647999 

ToM0, ToM1, ToM2
59,1,0
60,0,0

 Dominance frequency 
0.9796728708751993,0.016131147945759344,0.01219905524837153

  Ages 
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
5000,2500,5000
2500,2500,2500
2500,2500,2500
5000,2500,5000
2500,5000,7500
10000,2500,2500
2500,2500,7500
2500,2500,5000
2500,2500,2500
2500,5000,2500
32500,2500,2500
2500,5000,10000
2500,2500,10000
2500,7500,2500
32500,2500,2500
2500,5000,2500
2500,10000,7500
7500,10000,12500
2500,2500,10000
2500,2500,10000
2500,7500,7500
22500,2500,5000
2500,10000,22500
2500,12500,2500
2500,12500,2500
52500,15000,25000
5000,2500,25000
7500,22500,25000
2500,10000,25000
72500,27500,2500
2500,15000,32500
72500,2500,15000
2500,2500,2500
15000,10000,32500
85000,20000,27500
2500,20000,40000
7500,32500,42500
2500,2500,37500
35000,17500,40000
2500,2500,12500
30000,30000,2500
110000,10000,2500
2500,2500,10000
110000,47500,45000
125000,42500,5000
2500,37500,20000
122500,60000,22500
100000,42500,2500
37500,2500,17500
30000,55000,15000
115000,2500,27500
12500,37500,67500
100000,2500,27500
122500,72500,77500
85000,2500,67500
87500,5000,12500
80000,97500,20000
2500,105000,5000
2500,107500,25000
2500,25000,62500
2500,45000,77500
5000,80000,107500
87500,15000,70000
62500,2500,30000
70000,30000,132500
145000,10000,2500
2500,2500,
145000,180000,
2500,7500,
35000,147500,
75000,7500,
100000,287500,
230000,5000,
197500,40000,
25000,40000,
12500,342500,
15000,285000,
187500,42500,
112500,530000,
2500,202500,
77500,,
160000,,
145000,,
2500,,
2500,,
5000,,
10000,,
2500,,
270000,,
162500,,
275000,,
62500,,
2500,,
155000,,
20000,,
272500,,
2500,,
2500,,
2500,,
2500,,
142500,,
17500,,
2500,,
2500,,
197500,,
2500,,
315000,,
2500,,
57500,,
62500,,
70000,,
2500,,
2500,,
37500,,
72500,,
2500,,
2500,,
2500,,
175000,,
2500,,
70000,,
130000,,
45000,,
2500,,
2500,,
75000,,
42500,,
267500,,
265000,,
5000,,
2500,,
320000,,
240000,,
2500,,
287500,,
125000,,
142500,,
7500,,
317500,,
2500,,
37500,,
362500,,
340000,,
2500,,
70000,,
2500,,
232500,,
2500,,
307500,,
102500,,
165000,,
22500,,
5000,,
2500,,
2500,,
2500,,
387500,,
127500,,
70000,,
430000,,
25000,,
157500,,
2500,,
5000,,
2500,,
50000,,
335000,,
27500,,
292500,,
2500,,
320000,,
397500,,
225000,,
167500,,
50000,,
105000,,
122500,,
2500,,
265000,,
2500,,
35000,,
472500,,
60000,,
2500,,
2500,,
52500,,
402500,,
30000,,
67500,,
2500,,
330000,,
47500,,
2500,,
2500,,
170000,,
147500,,
2500,,
185000,,
97500,,
2500,,
2500,,
207500,,
540000,,
137500,,
527500,,
510000,,
387500,,
272500,,
302500,,
35000,,
2500,,
255000,,
197500,,
30000,,
30000,,
447500,,
115000,,
80000,,
602500,,
2500,,
2500,,
649519,,
647525,,
647511,,
647283,,
640911,,
607648,,
532306,,
519191,,
499297,,
483106,,
451156,,
403934,,
326323,,
319882,,
306076,,
299468,,
271382,,
255954,,
252882,,
237701,,
235304,,
223077,,
208074,,
203755,,
195933,,
186194,,
182667,,
179489,,
178489,,
169247,,
163983,,
158990,,
151131,,
150228,,
147029,,
134790,,
134736,,
126763,,
121112,,
118807,,
117450,,
113361,,
88593,,
77378,,
71119,,
68571,,
63964,,
62345,,
60301,,
51723,,
49111,,
49095,,
37514,,
31777,,
26105,,
22545,,
20300,,
19044,,
16958,,
0,,

 Negotiation Lengths 
Negotiation lengths 
 0-0, 0-1,0-2,1-0,1-1,1-2,2-0,2-1,2-2 
4,11,2,2,1,1,2,3,50
5,16,8,8,2,50,1,3,1
5,3,5,1,1,50,6,1,50
6,3,2,2,50,1,1,1,3
2,5,3,2,2,50,2,1,50
5,5,7,4,50,50,2,1,1
23,18,4,4,50,50,5,1,1
5,3,14,21,1,2,4,1,50
2,3,8,4,11,1,7,50,3
19,16,3,4,50,1,1,3,3
3,2,25,24,1,6,1,1,1
28,3,11,4,50,2,3,3,50
24,3,4,5,50,50,1,2,1
4,3,2,4,1,2,2,50,3
5,2,2,2,50,50,10,50,2
2,7,5,1,50,2,1,1,3
17,14,3,2,7,1,1,14,6
8,5,2,3,2,2,2,2,24
21,2,5,20,3,50,16,50,50
5,3,5,7,2,50,3,3,50
4,5,6,1,3,1,9,1,3
25,12,4,28,1,1,5,1,2
26,10,2,8,50,11,4,50,3
2,3,2,17,1,2,3,1,50
5,5,17,1,2,4,1,50,3
2,5,3,17,50,1,1,50,5
2,2,2,2,50,9,1,1,3
23,3,8,4,1,1,1,3,50
11,14,2,15,2,1,7,50,1
5,1,3,5,50,1,1,1,3
3,3,17,6,1,50,1,50,2
6,25,3,13,50,1,14,5,50
2,1,6,2,50,50,9,1,50
2,5,1,4,2,1,8,1,2
20,3,27,15,3,1,5,3,1
22,3,8,1,3,7,1,1,1
7,1,3,24,3,1,7,50,1
7,3,13,2,50,2,2,50,5
11,2,2,1,1,1,1,1,1
9,3,3,2,50,50,3,50,1
2,5,2,12,50,50,1,2,1
2,3,8,1,50,50,1,50,2
2,15,2,1,50,12,1,2,4
17,15,6,3,50,1,1,1,1
19,2,2,4,2,3,1,50,5
7,25,21,2,50,50,3,2,50
1,2,1,8,2,1,1,1,1
2,2,1,1,1,50,1,3,50
3,3,2,17,2,50,4,3,2
2,14,5,1,1,2,3,1,2
2,3,2,1,4,1,2,3,1
1,2,3,2,2,1,1,50,2
2,16,21,1,50,1,1,3,6
1,2,7,1,2,1,19,5,1
25,21,2,20,50,1,1,1,50
25,3,1,4,2,1,1,50,1
22,2,13,2,1,50,7,50,2
2,2,1,1,2,2,7,50,3
7,3,3,1,2,10,10,5,3
1,2,2,1,50,3,1,1,50
1,5,20,6,50,24,6,2,39
3,2,2,4,12,6,1,2,2
1,1,2,1,50,50,1,3,4
3,1,22,5,2,1,24,1,1
