160728 

ToM0, ToM1, ToM2
59,0,1
60,0,0

 Dominance frequency 
0.795234243762832,0.0011074472718223107,0.20435512972064954

  Ages 
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
5000,2500,2500
2500,2500,2500
2500,2500,2500
12500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
20000,2500,2500
10000,7500,2500
2500,2500,5000
2500,10000,5000
27500,12500,2500
5000,20000,10000
2500,12500,7500
5000,30000,10000
2500,27500,2500
10000,35000,5000
2500,40000,10000
2500,7500,2500
37500,135000,5000
7500,,2500
55000,,2500
2500,,2500
60000,,10000
2500,,2500
2500,,2500
72500,,2500
2500,,7500
52500,,15000
5000,,17500
30000,,17500
2500,,20000
2500,,5000
2500,,2500
5000,,20000
87500,,25000
85000,,27500
75000,,2500
2500,,32500
2500,,32500
95000,,20000
60000,,35000
55000,,35000
2500,,2500
2500,,2500
2500,,40000
2500,,15000
95000,,30000
2500,,45000
87500,,40000
2500,,2500
2500,,7500
2500,,52500
2500,,52500
2500,,20000
5000,,45000
5000,,2500
2500,,2500
117500,,42500
127500,,52500
2500,,65000
160901,,62500
160861,,67500
161436,,15000
161094,,12500
162103,,52500
162706,,5000
160547,,20000
159375,,5000
159266,,75000
157483,,2500
155527,,47500
150784,,42500
143051,,50000
141703,,5000
140191,,5000
135008,,82500
128976,,62500
120673,,65000
116249,,87500
108392,,17500
102354,,75000
102092,,22500
95178,,10000
92977,,32500
91001,,100000
88873,,105000
85808,,7500
85510,,55000
84161,,25000
83309,,87500
82227,,22500
79348,,2500
79338,,2500
75772,,67500
75301,,57500
74444,,95000
74283,,75000
73853,,
72427,,
72257,,
70702,,
66996,,
65036,,
61920,,
59403,,
55029,,
54636,,
47284,,
46457,,
33977,,
31159,,
27472,,
21334,,
19941,,
19012,,
17472,,
8777,,
261,,
30,,
0,,

 Negotiation Lengths 
Negotiation lengths 
 0-0, 0-1,0-2,1-0,1-1,1-2,2-0,2-1,2-2 
2,9,4,8,2,1,4,1,3
4,5,5,8,2,1,5,50,50
7,2,3,2,50,4,4,1,4
5,2,2,2,50,50,4,1,50
2,25,10,5,50,4,2,50,5
2,2,2,17,50,6,3,50,3
22,5,2,4,12,50,2,50,50
2,5,2,5,50,50,4,2,1
5,21,2,1,1,40,1,3,5
2,2,3,17,50,50,1,50,6
23,1,6,2,50,50,4,1,50
5,5,21,1,50,7,8,50,14
2,4,2,14,4,6,2,50,5
2,6,2,4,1,6,16,50,50
1,2,8,4,2,50,11,3,50
5,2,12,1,2,50,20,50,50
2,3,11,7,2,50,5,50,3
21,3,2,6,50,1,8,3,1
5,6,2,2,2,3,7,2,5
18,14,2,1,3,21,6,50,4
5,15,2,17,50,6,10,1,50
23,16,17,2,50,50,2,50,3
6,3,10,20,50,2,4,2,1
12,10,3,4,50,50,4,1,3
13,3,5,24,1,1,3,50,3
1,3,7,1,9,2,4,1,2
2,5,2,24,3,8,1,1,5
2,2,2,7,7,2,5,7,3
5,1,1,2,2,2,3,2,1
21,10,2,1,50,2,4,3,2
21,3,1,2,8,3,1,2,50
21,1,2,1,2,3,5,2,3
13,1,5,1,3,2,9,3,50
15,6,5,22,2,50,2,1,2
2,1,1,2,3,1,7,1,50
6,2,2,1,1,50,2,1,1
21,2,10,1,1,8,4,50,1
17,2,27,17,1,1,6,50,3
5,2,6,4,50,2,1,3,2
3,2,2,1,1,50,24,11,3
2,1,27,1,2,50,16,50,50
6,25,3,1,1,50,7,11,7
13,3,3,1,1,50,2,12,50
18,1,2,4,4,2,6,1,4
20,21,1,3,50,50,5,1,15
9,21,2,3,4,50,1,50,50
7,13,2,1,2,50,5,1,1
2,3,2,5,50,48,22,4,50
6,23,5,3,50,3,11,1,50
9,2,2,4,3,3,16,50,5
6,2,3,11,50,3,3,1,1
2,5,10,44,50,50,1,3,5
2,2,2,2,2,1,5,2,50
1,2,6,1,1,4,1,2,3
20,2,5,18,2,4,1,3,3
3,5,8,5,3,2,2,3,3
1,21,4,2,2,50,5,9,5
20,3,2,14,4,50,1,50,3
23,10,2,1,1,3,36,50,1
1,3,3,17,10,50,3,3,1
18,2,2,1,50,1,5,3,3
1,3,3,1,1,4,5,3,1
2,10,5,1,1,50,2,1,3
2,23,2,1,13,1,5,2,1
22,2,11,4,50,50,2,50,1
1,2,1,2,,1,2,2,5
2,2,2,1,,1,1,2,50
2,2,2,13,,3,5,3,2
2,3,3,1,,1,3,1,1
1,1,2,4,,38,2,1,50
22,2,2,2,,50,1,2,2
2,15,7,1,,1,1,1,50
1,2,13,1,,2,1,1,6
2,1,2,2,,50,1,1,3
