1348640 

ToM0, ToM1, ToM2
59,1,0
60,0,0

 Dominance frequency 
0.9598381186408254,0.00493904238485825,0.036938639016136234

  Ages 
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,5000
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
5000,2500,2500
2500,2500,5000
2500,2500,7500
2500,2500,2500
10000,2500,10000
2500,2500,2500
2500,2500,5000
5000,2500,2500
2500,2500,12500
2500,5000,2500
2500,2500,7500
72500,2500,7500
2500,5000,7500
2500,2500,15000
2500,2500,2500
70000,2500,2500
2500,2500,7500
40000,2500,5000
5000,2500,2500
5000,5000,15000
2500,2500,15000
2500,7500,2500
77500,2500,20000
65000,5000,27500
45000,5000,20000
115000,7500,22500
135000,2500,20000
12500,10000,5000
2500,10000,15000
140000,5000,12500
2500,12500,2500
2500,7500,30000
80000,2500,2500
2500,2500,40000
80000,17500,35000
130000,7500,37500
2500,17500,25000
57500,10000,15000
145000,2500,12500
32500,22500,17500
162500,2500,20000
145000,10000,17500
2500,10000,27500
110000,25000,2500
170000,5000,20000
97500,25000,37500
5000,30000,50000
22500,32500,10000
175000,2500,2500
100000,5000,5000
7500,45000,55000
2500,27500,2500
97500,2500,20000
2500,15000,2500
2500,7500,57500
137500,20000,2500
117500,122500,20000
27500,137500,55000
25000,95000,40000
177500,37500,22500
37500,175000,45000
2500,197500,7500
2500,17500,35000
12500,40000,52500
30000,2500,45000
62500,2500,27500
160000,2500,45000
80000,2500,2500
100000,5000,40000
2500,70000,10000
2500,5000,10000
150000,70000,2500
2500,2500,77500
2500,17500,2500
170000,155000,80000
92500,117500,7500
47500,85000,5000
2500,100000,67500
2500,2500,5000
2500,155000,117500
105000,265000,122500
92500,2500,2500
2500,22500,2500
190000,187500,62500
2500,2500,2500
2500,42500,47500
2500,115000,2500
2500,2500,130000
65000,47500,127500
250000,2500,140000
117500,50000,5000
112500,2500,177500
157500,367500,90000
122500,2500,160000
202500,145000,222500
55000,417500,10000
2500,2500,2500
2500,260000,37500
2500,32500,252500
2500,45000,137500
2500,57500,25000
2500,2500,2500
2500,125000,2500
140000,67500,
22500,15000,
2500,95000,
2500,92500,
235000,5000,
2500,2500,
285000,2500,
22500,425000,
120000,162500,
2500,7500,
2500,40000,
115000,5000,
7500,137500,
2500,12500,
50000,77500,
245000,65000,
2500,152500,
145000,602500,
125000,182500,
310000,2500,
17500,2500,
60000,2500,
17500,22500,
195000,2500,
2500,2500,
2500,60000,
75000,45000,
330000,77500,
240000,2500,
2500,2500,
2500,337500,
12500,52500,
30000,27500,
2500,197500,
5000,75000,
5000,2500,
345000,10000,
2500,380000,
122500,332500,
290000,155000,
125000,217500,
315000,12500,
12500,2500,
32500,605000,
330000,2500,
2500,7500,
215000,20000,
185000,190000,
145000,487500,
2500,2500,
260000,307500,
2500,,
197500,,
172500,,
75000,,
2500,,
270000,,
22500,,
145000,,
47500,,
5000,,
30000,,
2500,,
17500,,
2500,,
57500,,
162500,,
2500,,
2500,,
2500,,
12500,,
280000,,
47500,,
25000,,
2500,,
2500,,
30000,,
7500,,
2500,,
7500,,
37500,,
195000,,
20000,,
5000,,
5000,,
2500,,
175000,,
2500,,
282500,,
2500,,
2500,,
220000,,
17500,,
270000,,
2500,,
17500,,
75000,,
2500,,
292500,,
5000,,
5000,,
195000,,
2500,,
405000,,
75000,,
192500,,
2500,,
12500,,
2500,,
2500,,
2500,,
15000,,
7500,,
2500,,
55000,,
55000,,
55000,,
97500,,
110000,,
515000,,
162500,,
90000,,
137500,,
282500,,
70000,,
12500,,
137500,,
122500,,
5000,,
115000,,
265000,,
2500,,
85000,,
2500,,
22500,,
275000,,
2500,,
130000,,
2500,,
295000,,
297500,,
90000,,
2500,,
82500,,
2500,,
130000,,
20000,,
2500,,
75000,,
7500,,
17500,,
2500,,
202500,,
107500,,
2500,,
520000,,
155000,,
230000,,
2500,,
280000,,
2500,,
600000,,
17500,,
65000,,
2500,,
2500,,
360000,,
2500,,
2500,,
262500,,
2500,,
5000,,
257500,,
262500,,
10000,,
2500,,
2500,,
2500,,
12500,,
225000,,
10000,,
20000,,
2500,,
115000,,
242500,,
85000,,
32500,,
7500,,
2500,,
5000,,
55000,,
265000,,
190000,,
42500,,
145000,,
77500,,
2500,,
17500,,
97500,,
2500,,
2500,,
2500,,
45000,,
117500,,
482500,,
2500,,
110000,,
2500,,
217500,,
50000,,
20000,,
202500,,
2500,,
112500,,
95000,,
397500,,
90000,,
57500,,
107500,,
5000,,
147500,,
10000,,
55000,,
92500,,
32500,,
5000,,
2500,,
2500,,
485000,,
82500,,
237500,,
132500,,
35000,,
2500,,
2500,,
32500,,
182500,,
45000,,
10000,,
2500,,
2500,,
132500,,
2500,,
2500,,
2500,,
105000,,
122500,,
252500,,
2500,,
80000,,
27500,,
12500,,
30000,,
85000,,
2500,,
2500,,
2500,,
15000,,
20000,,
2500,,
452500,,
170000,,
20000,,
2500,,
2500,,
50000,,
430000,,
107500,,
12500,,
67500,,
267500,,
557500,,
2500,,
2500,,
92500,,
187500,,
107500,,
2500,,
35000,,
5000,,
295000,,
162500,,
162500,,
67500,,
187500,,
225000,,
2500,,
70000,,
185000,,
2500,,
22500,,
107500,,
27500,,
170000,,
2500,,
22500,,
252500,,
25000,,
215000,,
2500,,
2500,,
57500,,
200000,,
2500,,
160000,,
2500,,
255000,,
360000,,
177500,,
17500,,
170000,,
2500,,
2500,,
42500,,
32500,,
2500,,
2500,,
25000,,
112500,,
122500,,
350000,,
912500,,
2500,,
35000,,
350000,,
352500,,
160000,,
37500,,
127500,,
100000,,
55000,,
2500,,
2500,,
2500,,
365000,,
2500,,
12500,,
2500,,
42500,,
5000,,
40000,,
70000,,
2500,,
2500,,
180000,,
80000,,
222500,,
210000,,
2500,,
185000,,
90000,,
2500,,
2500,,
322500,,
2500,,
2500,,
80000,,
30000,,
177500,,
267500,,
2500,,
2500,,
360000,,
32500,,
2500,,
200000,,
2500,,
220000,,
247500,,
