875277 

ToM0, ToM1, ToM2
59,1,0
60,0,0

 Dominance frequency 
0.9799286855962499,1.439540992072242E-4,0.02338797114977053

  Ages 
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
5000,2500,2500
2500,2500,2500
2500,2500,2500
2500,5000,2500
12500,12500,5000
2500,10000,2500
2500,2500,5000
2500,15000,2500
10000,17500,2500
2500,20000,5000
7500,20000,2500
5000,2500,2500
32500,2500,2500
25000,22500,12500
10000,25000,12500
52500,2500,15000
57500,25000,15000
2500,27500,2500
2500,27500,2500
2500,5000,17500
2500,2500,2500
37500,32500,2500
67500,2500,5000
30000,12500,2500
2500,27500,20000
5000,2500,10000
87500,2500,22500
2500,25000,22500
90000,67500,22500
30000,45000,10000
97500,25000,25000
50000,82500,22500
2500,12500,2500
60000,2500,30000
55000,110000,32500
2500,2500,12500
92500,172500,32500
112500,2500,2500
2500,10000,2500
32500,2500,17500
2500,172500,2500
30000,2500,2500
125000,100000,2500
120000,2500,47500
127500,182500,35000
2500,5000,17500
130000,80000,2500
130000,290000,52500
100000,80000,42500
110000,2500,2500
42500,357500,10000
52500,50000,72500
37500,582500,50000
2500,95000,50000
2500,,7500
2500,,80000
67500,,55000
7500,,85000
2500,,7500
42500,,12500
2500,,87500
2500,,75000
12500,,50000
37500,,107500
2500,,147500
100000,,120000
17500,,2500
122500,,2500
2500,,125000
5000,,87500
2500,,105000
12500,,20000
2500,,142500
90000,,2500
5000,,160000
2500,,
62500,,
112500,,
137500,,
20000,,
2500,,
2500,,
125000,,
2500,,
2500,,
45000,,
2500,,
185000,,
2500,,
187500,,
2500,,
165000,,
2500,,
70000,,
5000,,
2500,,
175000,,
2500,,
117500,,
5000,,
160000,,
12500,,
207500,,
2500,,
207500,,
95000,,
177500,,
57500,,
2500,,
97500,,
25000,,
135000,,
5000,,
2500,,
70000,,
90000,,
77500,,
2500,,
132500,,
2500,,
52500,,
132500,,
167500,,
12500,,
5000,,
2500,,
187500,,
67500,,
2500,,
15000,,
65000,,
82500,,
27500,,
22500,,
112500,,
2500,,
45000,,
57500,,
95000,,
105000,,
30000,,
112500,,
2500,,
2500,,
187500,,
2500,,
200000,,
5000,,
207500,,
5000,,
55000,,
2500,,
2500,,
2500,,
180000,,
15000,,
347500,,
187500,,
22500,,
7500,,
340000,,
257500,,
97500,,
277500,,
252500,,
2500,,
367500,,
45000,,
2500,,
2500,,
172500,,
2500,,
5000,,
2500,,
15000,,
72500,,
2500,,
2500,,
177500,,
62500,,
342500,,
240000,,
315000,,
112500,,
5000,,
90000,,
135000,,
220000,,
150000,,
40000,,
2500,,
5000,,
192500,,
77500,,
265000,,
312500,,
127500,,
252500,,
2500,,
2500,,
400000,,
67500,,
87500,,
77500,,
5000,,
2500,,
112500,,
337500,,
17500,,
100000,,
2500,,
137500,,
5000,,
287500,,
2500,,
230000,,
282500,,
497500,,
7500,,
85000,,
2500,,
200000,,
2500,,
422500,,
97500,,
60000,,
67500,,
230000,,
145000,,
350000,,
300000,,
45000,,
2500,,
2500,,
277500,,
75000,,
77500,,
390000,,
70000,,
180000,,
287500,,
565000,,
55000,,
32500,,
2500,,
190000,,
2500,,
2500,,
2500,,
527500,,
195000,,
2500,,
185000,,
280000,,
2500,,
25000,,
147500,,
2500,,
2500,,
22500,,
67500,,
2500,,
102500,,
250000,,
415000,,
267500,,
65000,,
2500,,
185000,,
52500,,
297500,,
287500,,
5000,,
67500,,
2500,,
2500,,
82500,,
182500,,
642500,,
2500,,
2500,,
2500,,
127500,,
2500,,
505000,,
20000,,
27500,,
5000,,
5000,,
2500,,
357500,,
2500,,
15000,,
10000,,
250000,,
2500,,
392500,,
2500,,
70000,,
532500,,
2500,,
125000,,
2500,,
2500,,
5000,,
182500,,
140000,,
240000,,
280000,,
67500,,
507500,,
7500,,
507500,,
67500,,
20000,,
2500,,
10000,,
360000,,
55000,,
102500,,
2500,,
7500,,
5000,,
287500,,
112500,,
202500,,
37500,,
165000,,
2500,,
12500,,
2500,,
210000,,
25000,,
2500,,
2500,,
245000,,
285000,,
5000,,
95000,,
315000,,
70000,,
82500,,
2500,,
2500,,
2500,,
2500,,
2500,,
657500,,
30000,,
247500,,
117500,,
10000,,
22500,,
2500,,
20000,,
160000,,
665000,,
2500,,
2500,,
5000,,
217500,,
40000,,
195000,,
150000,,
35000,,
302500,,
5000,,
230000,,
5000,,
5000,,
122500,,
52500,,
230000,,
2500,,
192500,,
10000,,
75000,,
2500,,
20000,,
342500,,
2500,,
2500,,
202500,,
12500,,
564229,,
480250,,
431012,,
398006,,
388131,,
379564,,
375599,,
353725,,
340324,,
319663,,
309990,,
309851,,
304838,,
288225,,
286850,,
256676,,
254414,,
240250,,
237680,,
230974,,
224866,,
220894,,
219721,,
216452,,
210357,,
186329,,
177677,,
177188,,
170372,,
166042,,
159020,,
156621,,
151460,,
148217,,
130334,,
127294,,
123778,,
119902,,
113932,,
98603,,
91702,,
87900,,
80537,,
73617,,
72113,,
70055,,
61691,,
55531,,
55157,,
40974,,
39314,,
24558,,
18243,,
18121,,
17345,,
17335,,
14941,,
13451,,
1523,,
0,,

 Negotiation Lengths 
Negotiation lengths 
 0-0, 0-1,0-2,1-0,1-1,1-2,2-0,2-1,2-2 
6,2,5,1,50,50,6,50,50
49,5,3,10,50,50,11,3,2
4,3,32,8,50,50,4,50,3
15,5,3,4,50,50,4,7,10
21,30,2,1,1,2,12,1,50
6,45,2,4,50,50,7,40,4
7,3,3,10,50,37,7,50,50
50,3,36,4,50,50,2,50,2
50,3,4,10,1,3,2,2,1
4,38,5,2,3,50,50,30,2
2,3,6,50,1,2,22,50,3
6,50,7,50,2,1,4,50,3
2,5,3,1,1,3,12,2,3
50,3,5,1,50,1,1,19,50
2,9,7,6,1,1,2,50,2
37,3,14,35,50,1,21,2,3
35,2,7,7,50,1,11,40,3
50,7,3,50,50,50,3,1,50
6,35,50,50,3,50,6,3,3
50,2,2,2,1,1,1,1,1
50,5,3,6,50,50,29,4,7
2,19,2,1,21,1,1,50,3
