1237581 

ToM0, ToM1, ToM2
59,1,0
60,0,0

 Dominance frequency 
0.9996638609289236,6.545015566632703E-5,5.203691388779581E-4

  Ages 
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
5000,2500,2500
5000,2500,2500
2500,5000,2500
2500,2500,2500
2500,7500,2500
10000,7500,2500
17500,10000,2500
17500,2500,7500
25000,2500,7500
10000,15000,10000
27500,17500,7500
22500,17500,10000
5000,25000,15000
5000,5000,5000
2500,5000,12500
2500,2500,2500
2500,2500,20000
2500,32500,20000
5000,32500,30000
2500,37500,35000
2500,30000,5000
47500,22500,10000
5000,2500,15000
25000,40000,62500
2500,55000,2500
47500,57500,77500
2500,12500,90000
55000,42500,97500
52500,32500,2500
2500,37500,77500
2500,2500,65000
2500,2500,112500
30000,2500,2500
2500,5000,2500
2500,75000,2500
72500,25000,7500
20000,2500,47500
2500,77500,40000
77500,2500,92500
2500,5000,50000
27500,100000,2500
5000,2500,
87500,95000,
2500,10000,
2500,25000,
2500,2500,
2500,60000,
5000,17500,
2500,2500,
102500,2500,
15000,82500,
2500,142500,
2500,2500,
2500,2500,
7500,40000,
2500,60000,
2500,2500,
77500,20000,
12500,195000,
2500,92500,
5000,42500,
2500,157500,
2500,20000,
25000,152500,
32500,22500,
2500,110000,
2500,5000,
2500,27500,
2500,10000,
42500,37500,
47500,45000,
142500,235000,
2500,17500,
2500,7500,
80000,80000,
147500,150000,
45000,280000,
2500,7500,
160000,125000,
82500,435000,
55000,2500,
162500,342500,
2500,100000,
172500,525000,
30000,257500,
165000,2500,
142500,72500,
27500,22500,
2500,902500,
97500,45000,
92500,20000,
117500,2500,
2500,332500,
2500,,
2500,,
50000,,
192500,,
2500,,
2500,,
50000,,
45000,,
57500,,
2500,,
2500,,
2500,,
2500,,
202500,,
197500,,
85000,,
7500,,
52500,,
2500,,
2500,,
22500,,
77500,,
107500,,
232500,,
2500,,
2500,,
15000,,
2500,,
5000,,
2500,,
2500,,
2500,,
22500,,
67500,,
2500,,
60000,,
197500,,
207500,,
240000,,
5000,,
2500,,
2500,,
85000,,
130000,,
190000,,
72500,,
2500,,
2500,,
17500,,
2500,,
2500,,
110000,,
2500,,
5000,,
2500,,
2500,,
295000,,
270000,,
262500,,
300000,,
55000,,
92500,,
92500,,
47500,,
322500,,
95000,,
2500,,
2500,,
90000,,
67500,,
225000,,
75000,,
115000,,
72500,,
37500,,
95000,,
190000,,
215000,,
57500,,
2500,,
2500,,
5000,,
190000,,
62500,,
177500,,
2500,,
310000,,
340000,,
37500,,
2500,,
2500,,
82500,,
2500,,
2500,,
175000,,
5000,,
2500,,
7500,,
2500,,
2500,,
245000,,
302500,,
67500,,
85000,,
2500,,
2500,,
37500,,
2500,,
185000,,
392500,,
35000,,
2500,,
12500,,
82500,,
7500,,
392500,,
80000,,
75000,,
32500,,
100000,,
445000,,
395000,,
65000,,
40000,,
7500,,
20000,,
2500,,
2500,,
50000,,
2500,,
25000,,
2500,,
2500,,
162500,,
85000,,
2500,,
5000,,
252500,,
115000,,
125000,,
2500,,
10000,,
287500,,
2500,,
517500,,
175000,,
82500,,
72500,,
5000,,
277500,,
2500,,
2500,,
2500,,
32500,,
2500,,
5000,,
270000,,
565000,,
112500,,
80000,,
2500,,
7500,,
82500,,
2500,,
2500,,
170000,,
210000,,
2500,,
105000,,
2500,,
17500,,
47500,,
2500,,
105000,,
5000,,
2500,,
2500,,
2500,,
2500,,
215000,,
240000,,
5000,,
2500,,
112500,,
400000,,
77500,,
112500,,
75000,,
197500,,
457500,,
2500,,
5000,,
257500,,
10000,,
120000,,
12500,,
347500,,
17500,,
192500,,
40000,,
2500,,
45000,,
5000,,
2500,,
60000,,
2500,,
107500,,
60000,,
310000,,
37500,,
670000,,
15000,,
2500,,
65000,,
680000,,
682500,,
2500,,
25000,,
5000,,
2500,,
265000,,
160000,,
12500,,
110000,,
140000,,
122500,,
2500,,
102500,,
345000,,
2500,,
7500,,
2500,,
2500,,
542500,,
87500,,
2500,,
2500,,
2500,,
270000,,
160000,,
50000,,
87500,,
330000,,
2500,,
2500,,
2500,,
2500,,
595000,,
160000,,
35000,,
2500,,
2500,,
307500,,
75000,,
42500,,
5000,,
2500,,
55000,,
442500,,
2500,,
45000,,
125000,,
2500,,
2500,,
185000,,
2500,,
375000,,
35000,,
2500,,
42500,,
315000,,
2500,,
2500,,
32500,,
2500,,
2500,,
2500,,
112500,,
232500,,
370000,,
5000,,
2500,,
2500,,
5000,,
2500,,
605000,,
65000,,
10000,,
12500,,
35000,,
2500,,
2500,,
2500,,
417500,,
272500,,
270000,,
130000,,
2500,,
2500,,
2500,,
225000,,
2500,,
275000,,
2500,,
2500,,
2500,,
132500,,
2500,,
7500,,
5000,,
95000,,
540000,,
2500,,
2500,,
2500,,
132500,,
205000,,
2500,,
655000,,
150000,,
5000,,
2500,,
285000,,
62500,,
17500,,
302500,,
7500,,
87500,,
2500,,
2500,,
5000,,
5000,,
2500,,
2500,,
415000,,
2500,,
2500,,
7500,,
30000,,
2500,,
137500,,
117500,,
77500,,
5000,,
465000,,
170000,,
40000,,
212500,,
27500,,
290000,,
135000,,
2500,,
2500,,
552500,,
2500,,
22500,,
765000,,
2500,,
5000,,
2500,,
382500,,
52500,,
377500,,
2500,,
2500,,
110000,,
67500,,
2500,,
205000,,
247500,,
147500,,
5000,,
2500,,
2500,,
20000,,
52500,,
70000,,
745000,,
5000,,
2500,,
85000,,
982500,,
2500,,
2500,,
60000,,
517500,,
840000,,
90000,,
67500,,
27500,,
7500,,
72500,,
2500,,
2500,,
2500,,
180000,,
2500,,
2500,,
2500,,
5000,,
2500,,
580000,,
237500,,
2500,,
162500,,
260000,,
2500,,
2500,,
102500,,
517500,,
625000,,
2500,,
2500,,
2500,,
765000,,
120000,,
57500,,
60000,,
117500,,
2500,,
2500,,
2500,,
102500,,
2500,,
290000,,
112500,,
155000,,
125000,,
82500,,
2500,,
190000,,
42500,,
395000,,
365000,,
7500,,
230000,,
2500,,
2500,,
97500,,
425000,,
