1051372 

ToM0, ToM1, ToM2
59,1,0
60,0,0

 Dominance frequency 
0.9989261670918246,1.6169317483597653E-5,0.0010900022256589948

  Ages 
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,2500,2500
2500,5000,2500
2500,2500,2500
2500,2500,2500
2500,5000,2500
2500,2500,2500
5000,2500,2500
2500,10000,2500
2500,7500,2500
12500,2500,2500
12500,12500,2500
2500,2500,2500
2500,17500,2500
2500,10000,7500
5000,15000,10000
2500,2500,10000
7500,2500,2500
37500,5000,10000
2500,22500,2500
2500,12500,12500
50000,27500,2500
47500,15000,2500
2500,32500,5000
60000,27500,12500
70000,37500,17500
5000,60000,20000
5000,70000,2500
2500,2500,10000
5000,10000,37500
45000,95000,2500
80000,27500,2500
37500,135000,82500
2500,137500,90000
35000,2500,2500
77500,7500,97500
97500,22500,97500
67500,2500,45000
5000,200000,32500
5000,40000,92500
5000,2500,202500
115000,140000,2500
97500,50000,2500
115000,210000,105000
107500,117500,200000
125000,260000,155000
2500,2500,20000
2500,300000,50000
10000,2500,482500
2500,342500,2500
2500,2500,2500
55000,620000,
2500,40000,
5000,80000,
12500,402500,
117500,57500,
137500,,
35000,,
2500,,
27500,,
2500,,
15000,,
32500,,
155000,,
122500,,
160000,,
167500,,
2500,,
2500,,
2500,,
7500,,
45000,,
2500,,
2500,,
185000,,
200000,,
2500,,
2500,,
12500,,
2500,,
2500,,
87500,,
65000,,
2500,,
2500,,
2500,,
135000,,
2500,,
5000,,
7500,,
207500,,
227500,,
235000,,
2500,,
2500,,
215000,,
47500,,
90000,,
2500,,
2500,,
115000,,
2500,,
2500,,
2500,,
2500,,
135000,,
57500,,
27500,,
62500,,
2500,,
17500,,
2500,,
180000,,
7500,,
195000,,
80000,,
2500,,
2500,,
50000,,
210000,,
7500,,
2500,,
165000,,
37500,,
2500,,
2500,,
2500,,
120000,,
57500,,
2500,,
265000,,
10000,,
2500,,
32500,,
2500,,
2500,,
245000,,
15000,,
10000,,
335000,,
2500,,
5000,,
2500,,
340000,,
350000,,
337500,,
122500,,
2500,,
117500,,
35000,,
105000,,
2500,,
282500,,
170000,,
372500,,
2500,,
2500,,
377500,,
2500,,
2500,,
2500,,
85000,,
77500,,
2500,,
42500,,
25000,,
5000,,
5000,,
245000,,
2500,,
40000,,
2500,,
2500,,
387500,,
187500,,
2500,,
2500,,
185000,,
2500,,
82500,,
35000,,
2500,,
2500,,
422500,,
2500,,
35000,,
180000,,
25000,,
435000,,
2500,,
437500,,
212500,,
2500,,
15000,,
150000,,
2500,,
185000,,
417500,,
2500,,
152500,,
160000,,
57500,,
240000,,
50000,,
127500,,
252500,,
5000,,
2500,,
400000,,
117500,,
210000,,
75000,,
37500,,
5000,,
2500,,
47500,,
2500,,
2500,,
315000,,
92500,,
17500,,
2500,,
455000,,
170000,,
135000,,
57500,,
490000,,
172500,,
57500,,
20000,,
67500,,
2500,,
292500,,
20000,,
472500,,
2500,,
460000,,
340000,,
545000,,
525000,,
2500,,
177500,,
2500,,
2500,,
5000,,
305000,,
197500,,
137500,,
2500,,
2500,,
2500,,
2500,,
152500,,
50000,,
102500,,
67500,,
482500,,
2500,,
70000,,
75000,,
255000,,
87500,,
115000,,
2500,,
87500,,
5000,,
2500,,
412500,,
2500,,
150000,,
32500,,
265000,,
127500,,
137500,,
35000,,
150000,,
202500,,
72500,,
2500,,
132500,,
100000,,
105000,,
180000,,
345000,,
2500,,
2500,,
2500,,
50000,,
5000,,
2500,,
75000,,
2500,,
192500,,
27500,,
42500,,
2500,,
197500,,
25000,,
2500,,
2500,,
7500,,
2500,,
135000,,
422500,,
127500,,
75000,,
2500,,
2500,,
2500,,
2500,,
30000,,
2500,,
122500,,
12500,,
237500,,
2500,,
185000,,
142500,,
42500,,
85000,,
2500,,
5000,,
152500,,
5000,,
182500,,
5000,,
2500,,
2500,,
2500,,
52500,,
2500,,
2500,,
345000,,
2500,,
145000,,
35000,,
2500,,
2500,,
505000,,
262500,,
172500,,
40000,,
295000,,
50000,,
2500,,
390000,,
70000,,
347500,,
7500,,
7500,,
2500,,
47500,,
77500,,
10000,,
77500,,
2500,,
207500,,
205000,,
32500,,
22500,,
315000,,
147500,,
712500,,
347500,,
357500,,
15000,,
345000,,
2500,,
2500,,
2500,,
465000,,
140000,,
2500,,
2500,,
2500,,
210000,,
125000,,
275000,,
2500,,
540000,,
2500,,
2500,,
2500,,
157500,,
47500,,
142500,,
2500,,
2500,,
2500,,
520000,,
385000,,
250000,,
182500,,
2500,,
2500,,
2500,,
177500,,
175000,,
2500,,
377500,,
2500,,
2500,,
2500,,
2500,,
2500,,
400000,,
2500,,
502500,,
80000,,
105000,,
35000,,
2500,,
2500,,
97500,,
2500,,
160000,,
47500,,
70000,,
450000,,
112500,,
5000,,
2500,,
52500,,
20000,,
70000,,
537500,,
2500,,
2500,,
42500,,
87500,,
152500,,
2500,,
7500,,
12500,,
52500,,
62500,,
2500,,
550000,,
75000,,
320000,,
2500,,
830000,,
2500,,
2500,,
2500,,
112500,,
5000,,
2500,,
2500,,
2500,,
235000,,
140000,,
7500,,
215000,,
10000,,
72500,,
2500,,
370000,,
2500,,
30000,,
2500,,
2500,,
150000,,
120000,,
320000,,
320000,,
30000,,
235000,,
367500,,
2500,,
57500,,
867500,,
5000,,
35000,,
502500,,
40000,,
132500,,
45000,,
2500,,
115000,,
102500,,
27500,,
2500,,
2500,,
5000,,
2500,,
5000,,
2500,,
2500,,
360000,,
82500,,
10000,,
32500,,
132500,,
7500,,
571967,,
494242,,
491845,,
442040,,
431529,,
420783,,
394063,,
341258,,
336438,,
328854,,
299549,,
287313,,
273856,,
272494,,
258069,,
253488,,
236523,,
211235,,
194558,,
186887,,
179762,,
167472,,
167125,,
162074,,
160143,,
153163,,
147250,,
142514,,
141837,,
140515,,
126581,,
119140,,
111072,,
105130,,
100576,,
99069,,
85827,,
85262,,
78824,,
70630,,
57168,,
54986,,
31115,,
29558,,
29439,,
28497,,
27257,,
24465,,
23348,,
22149,,
21597,,
